account_id,bvn,bank_code,bank_name,masked_account_number,account_type,currency,opened_date,status
ACC_0022232,20000022231,UBA,United Bank for Africa,36****1725,Savings,NGN,2022-04-11,Active
ACC_0022233,20000022232,FIDELITY,Fidelity Bank,29****4605,Savings,NGN,2016-09-27,Active
ACC_0022234,20000022233,POLARIS,Polaris Bank,95****8638,Savings,NGN,2018-03-24,Active
ACC_0022235,20000022234,UBA,United Bank for Africa,09****1739,Savings,NGN,2022-03-01,Active
ACC_0022236,20000022235,ACCESS,Access Bank,30****5175,Savings,NGN,2016-10-03,Active
ACC_0022237,20000022236,UBA,United Bank for Africa,02****7997,Savings,NGN,2020-11-14,Active
ACC_0022238,20000022237,ZENITH,Zenith Bank,96****0780,Current,NGN,2016-11-01,Active
ACC_0022239,20000022238,STANBIC,Stanbic IBTC,90****8801,Wallet,NGN,2020-11-11,Active
ACC_0022240,20000022239,FBN,First Bank of Nigeria,17****9637,Savings,NGN,2025-11-14,Active
ACC_0022241,20000022240,STANBIC,Stanbic IBTC,62****8729,Current,NGN,2023-03-31,Active
ACC_0022242,20000022241,STANBIC,Stanbic IBTC,41****9566,Wallet,NGN,2016-08-31,Active
ACC_0022243,20000022242,ECOBANK,Ecobank,54****0684,Savings,NGN,2018-12-02,Active
ACC_0022244,20000022243,ZENITH,Zenith Bank,23****2072,Savings,NGN,2019-09-14,Active
ACC_0022245,20000022244,FBN,First Bank of Nigeria,17****3815,Wallet,NGN,2024-01-06,Active
ACC_0022246,20000022245,ECOBANK,Ecobank,19****9939,Savings,NGN,2019-10-15,Active
ACC_0022247,20000022246,FIDELITY,Fidelity Bank,69****2824,Savings,NGN,2024-05-30,Active
ACC_0022248,20000022247,WEMA,Wema Bank,12****7283,Current,NGN,2018-10-03,Active
ACC_0022249,20000022248,POLARIS,Polaris Bank,67****0030,Current,NGN,2018-07-31,Active
ACC_0022250,20000022249,WEMA,Wema Bank,15****7629,Savings,NGN,2018-08-01,Active
ACC_0022251,20000022250,ZENITH,Zenith Bank,14****4766,Current,NGN,2025-04-29,Active
ACC_0022252,20000022251,POLARIS,Polaris Bank,83****7839,Savings,NGN,2017-06-14,Active
ACC_0022253,20000022252,POLARIS,Polaris Bank,50****1442,Savings,NGN,2022-08-30,Active
ACC_0022254,20000022253,WEMA,Wema Bank,26****3487,Savings,NGN,2023-11-09,Active
ACC_0022255,20000022254,POLARIS,Polaris Bank,60****7580,Savings,NGN,2018-05-17,Active
ACC_0022256,20000022255,STANBIC,Stanbic IBTC,54****3628,Current,NGN,2020-06-20,Active
ACC_0022257,20000022256,POLARIS,Polaris Bank,12****8683,Savings,NGN,2020-09-13,Active
ACC_0022258,20000022257,GTB,Guaranty Trust Bank,27****9635,Savings,NGN,2020-06-21,Active
ACC_0022259,20000022258,POLARIS,Polaris Bank,03****9838,Wallet,NGN,2022-01-09,Active
ACC_0022260,20000022259,ZENITH,Zenith Bank,40****8303,Savings,NGN,2017-05-10,Active
ACC_0022261,20000022260,ZENITH,Zenith Bank,56****2759,Savings,NGN,2021-06-09,Active
ACC_0022262,20000022261,ECOBANK,Ecobank,17****4142,Savings,NGN,2016-04-05,Active
ACC_0022263,20000022262,FBN,First Bank of Nigeria,09****7325,Savings,NGN,2021-09-28,Active
ACC_0022264,20000022263,FBN,First Bank of Nigeria,49****4078,Savings,NGN,2020-05-21,Dormant
ACC_0022265,20000022264,STANBIC,Stanbic IBTC,23****2299,Current,NGN,2025-05-10,Active
ACC_0022266,20000022265,FIDELITY,Fidelity Bank,82****5600,Savings,NGN,2023-06-09,Active
ACC_0022267,20000022266,UBA,United Bank for Africa,01****3925,Savings,NGN,2016-06-21,Active
ACC_0022268,20000022267,ZENITH,Zenith Bank,83****4691,Current,NGN,2019-06-13,Active
ACC_0022269,20000022268,FIDELITY,Fidelity Bank,74****0119,Current,NGN,2020-05-29,Active
ACC_0022270,20000022269,FIDELITY,Fidelity Bank,65****3572,Current,NGN,2022-06-14,Active
ACC_0022271,20000022270,FIDELITY,Fidelity Bank,54****1732,Savings,NGN,2018-06-29,Active
ACC_0022272,20000022271,POLARIS,Polaris Bank,63****9789,Savings,NGN,2019-10-10,Active
ACC_0022273,20000022272,GTB,Guaranty Trust Bank,67****2246,Savings,NGN,2018-02-08,Active
ACC_0022274,20000022273,WEMA,Wema Bank,26****7030,Wallet,NGN,2020-01-22,Dormant
ACC_0022275,20000022274,STANBIC,Stanbic IBTC,78****6957,Savings,NGN,2024-09-01,Active
ACC_0022276,20000022275,UBA,United Bank for Africa,81****5860,Savings,NGN,2020-12-07,Active
ACC_0022277,20000022276,POLARIS,Polaris Bank,16****0516,Savings,NGN,2016-05-26,Active
ACC_0022278,20000022277,UBA,United Bank for Africa,12****9173,Savings,NGN,2020-09-14,Active
ACC_0022279,20000022278,ACCESS,Access Bank,19****2905,Savings,NGN,2023-09-15,Active
ACC_0022280,20000022279,FIDELITY,Fidelity Bank,73****7505,Savings,NGN,2025-11-03,Active
ACC_0022281,20000022280,GTB,Guaranty Trust Bank,72****2564,Savings,NGN,2024-10-13,Active
ACC_0022282,20000022281,GTB,Guaranty Trust Bank,88****2992,Wallet,NGN,2022-11-11,Active
ACC_0022283,20000022282,GTB,Guaranty Trust Bank,06****3798,Savings,NGN,2016-08-23,Active
ACC_0022284,20000022283,POLARIS,Polaris Bank,39****0886,Savings,NGN,2021-07-14,Active
ACC_0022285,20000022284,STANBIC,Stanbic IBTC,80****6934,Savings,NGN,2022-11-04,Active
ACC_0022286,20000022285,FBN,First Bank of Nigeria,16****7389,Current,NGN,2016-07-21,Active
ACC_0022287,20000022286,FIDELITY,Fidelity Bank,10****7539,Savings,NGN,2025-06-28,Active
ACC_0022288,20000022287,ZENITH,Zenith Bank,92****7934,Savings,NGN,2018-09-01,Active
ACC_0022289,20000022288,POLARIS,Polaris Bank,64****4096,Savings,NGN,2016-10-22,Active
ACC_0022290,20000022289,ACCESS,Access Bank,08****5837,Savings,NGN,2023-02-16,Active
ACC_0022291,20000022290,ZENITH,Zenith Bank,14****7601,Savings,NGN,2017-07-12,Active
ACC_0022292,20000022291,POLARIS,Polaris Bank,41****2733,Savings,NGN,2025-12-03,Closed
ACC_0022293,20000022292,FIDELITY,Fidelity Bank,35****8696,Savings,NGN,2020-10-19,Closed
ACC_0022294,20000022293,STANBIC,Stanbic IBTC,30****2678,Savings,NGN,2019-12-26,Active
ACC_0022295,20000022294,STANBIC,Stanbic IBTC,08****0863,Current,NGN,2024-12-29,Dormant
ACC_0022296,20000022295,UBA,United Bank for Africa,03****1939,Savings,NGN,2024-06-10,Active
ACC_0022297,20000022296,UBA,United Bank for Africa,77****5471,Savings,NGN,2023-04-24,Active
ACC_0022298,20000022297,FBN,First Bank of Nigeria,42****7422,Savings,NGN,2017-11-19,Active
ACC_0022299,20000022298,UBA,United Bank for Africa,74****7617,Savings,NGN,2025-04-26,Active
ACC_0022300,20000022299,WEMA,Wema Bank,89****7183,Savings,NGN,2020-09-02,Active
ACC_0022301,20000022300,WEMA,Wema Bank,86****2376,Wallet,NGN,2019-09-29,Active
ACC_0022302,20000022301,FBN,First Bank of Nigeria,77****9017,Savings,NGN,2020-01-09,Active
ACC_0022303,20000022302,UBA,United Bank for Africa,99****7335,Wallet,NGN,2019-11-21,Active
ACC_0022304,20000022303,UBA,United Bank for Africa,27****0644,Savings,NGN,2019-05-12,Active
ACC_0022305,20000022304,ZENITH,Zenith Bank,69****1271,Current,NGN,2024-03-14,Active
ACC_0022306,20000022305,WEMA,Wema Bank,41****5404,Current,NGN,2022-02-15,Active
ACC_0022307,20000022306,WEMA,Wema Bank,02****5933,Savings,NGN,2019-08-02,Active
ACC_0022308,20000022307,POLARIS,Polaris Bank,69****1992,Savings,NGN,2017-12-22,Active
ACC_0022309,20000022308,ECOBANK,Ecobank,64****5040,Savings,NGN,2025-05-20,Active
ACC_0022310,20000022309,ZENITH,Zenith Bank,85****4370,Current,NGN,2021-04-01,Active
ACC_0022311,20000022310,UBA,United Bank for Africa,65****3298,Savings,NGN,2017-11-07,Active
ACC_0022312,20000022311,WEMA,Wema Bank,53****2339,Savings,NGN,2018-02-26,Active
ACC_0022313,20000022312,POLARIS,Polaris Bank,53****1500,Savings,NGN,2019-08-06,Active
ACC_0022314,20000022313,FBN,First Bank of Nigeria,39****9678,Savings,NGN,2018-01-30,Active
ACC_0022315,20000022314,ZENITH,Zenith Bank,06****5924,Savings,NGN,2016-10-28,Active
ACC_0022316,20000022315,ACCESS,Access Bank,58****7283,Savings,NGN,2016-06-08,Dormant
ACC_0022317,20000022316,UBA,United Bank for Africa,96****4445,Savings,NGN,2020-11-05,Active
ACC_0022318,20000022317,ACCESS,Access Bank,54****6962,Savings,NGN,2022-04-24,Active
ACC_0022319,20000022318,ACCESS,Access Bank,13****6061,Savings,NGN,2019-08-16,Active
ACC_0022320,20000022319,UBA,United Bank for Africa,29****9632,Savings,NGN,2020-06-06,Active
ACC_0022321,20000022320,FIDELITY,Fidelity Bank,26****6453,Savings,NGN,2025-07-06,Active
ACC_0022322,20000022321,WEMA,Wema Bank,98****2000,Savings,NGN,2023-05-03,Active
ACC_0022323,20000022322,ZENITH,Zenith Bank,75****9651,Savings,NGN,2019-12-15,Active
ACC_0022324,20000022323,ZENITH,Zenith Bank,26****5193,Current,NGN,2016-03-12,Dormant
ACC_0022325,20000022324,ZENITH,Zenith Bank,83****0311,Current,NGN,2016-02-26,Dormant
ACC_0022326,20000022325,POLARIS,Polaris Bank,05****6805,Savings,NGN,2020-07-22,Active
ACC_0022327,20000022326,ACCESS,Access Bank,15****7003,Savings,NGN,2017-04-24,Active
ACC_0022328,20000022327,ZENITH,Zenith Bank,85****9476,Savings,NGN,2017-05-07,Active
ACC_0022329,20000022328,ZENITH,Zenith Bank,51****3785,Savings,NGN,2024-04-01,Active
ACC_0022330,20000022329,WEMA,Wema Bank,90****9262,Savings,NGN,2018-02-06,Active
ACC_0022331,20000022330,FIDELITY,Fidelity Bank,50****2725,Savings,NGN,2022-09-07,Active
ACC_0022332,20000022331,STANBIC,Stanbic IBTC,55****2310,Savings,NGN,2018-03-09,Active
ACC_0022333,20000022332,FBN,First Bank of Nigeria,42****4502,Savings,NGN,2019-07-11,Active
ACC_0022334,20000022333,ECOBANK,Ecobank,71****4944,Wallet,NGN,2018-03-30,Active
ACC_0022335,20000022334,FBN,First Bank of Nigeria,41****6161,Savings,NGN,2017-08-08,Active
ACC_0022336,20000022335,ACCESS,Access Bank,66****6257,Savings,NGN,2017-09-25,Active
ACC_0022337,20000022336,ECOBANK,Ecobank,69****2029,Savings,NGN,2016-03-08,Active
ACC_0022338,20000022337,ACCESS,Access Bank,24****1272,Savings,NGN,2021-09-11,Active
ACC_0022339,20000022338,FIDELITY,Fidelity Bank,10****4015,Savings,NGN,2020-07-15,Dormant
ACC_0022340,20000022339,POLARIS,Polaris Bank,03****7130,Savings,NGN,2023-11-21,Active
ACC_0022341,20000022340,ECOBANK,Ecobank,29****8816,Savings,NGN,2018-01-09,Active
ACC_0022342,20000022341,POLARIS,Polaris Bank,51****8815,Current,NGN,2020-12-23,Active
ACC_0022343,20000022342,FBN,First Bank of Nigeria,84****7954,Savings,NGN,2019-11-20,Active
ACC_0022344,20000022343,UBA,United Bank for Africa,82****5501,Savings,NGN,2021-01-19,Active
ACC_0022345,20000022344,FIDELITY,Fidelity Bank,96****1183,Savings,NGN,2018-02-11,Active
ACC_0022346,20000022345,FIDELITY,Fidelity Bank,96****7669,Savings,NGN,2018-10-31,Active
ACC_0022347,20000022346,UBA,United Bank for Africa,37****2286,Wallet,NGN,2025-02-04,Active
ACC_0022348,20000022347,STANBIC,Stanbic IBTC,60****1997,Savings,NGN,2025-03-18,Dormant
ACC_0022349,20000022348,FBN,First Bank of Nigeria,99****2865,Current,NGN,2016-11-14,Active
ACC_0022350,20000022349,ACCESS,Access Bank,27****1337,Current,NGN,2021-04-11,Active
ACC_0022351,20000022350,ACCESS,Access Bank,26****8659,Current,NGN,2022-06-23,Active
ACC_0022352,20000022351,FBN,First Bank of Nigeria,26****4680,Savings,NGN,2023-12-19,Active
ACC_0022353,20000022352,FBN,First Bank of Nigeria,86****3248,Savings,NGN,2024-04-29,Active
ACC_0022354,20000022353,UBA,United Bank for Africa,72****1678,Savings,NGN,2019-07-02,Active
ACC_0022355,20000022354,FBN,First Bank of Nigeria,09****2110,Savings,NGN,2019-09-02,Active
ACC_0022356,20000022355,POLARIS,Polaris Bank,67****8921,Current,NGN,2021-12-27,Active
ACC_0022357,20000022356,ACCESS,Access Bank,32****4279,Savings,NGN,2023-08-17,Active
ACC_0022358,20000022357,WEMA,Wema Bank,33****7238,Savings,NGN,2025-02-26,Active
ACC_0022359,20000022358,UBA,United Bank for Africa,29****5006,Savings,NGN,2019-04-08,Active
ACC_0022360,20000022359,WEMA,Wema Bank,27****9025,Current,NGN,2020-11-06,Active
ACC_0022361,20000022360,WEMA,Wema Bank,39****6916,Savings,NGN,2024-09-08,Active
ACC_0022362,20000022361,WEMA,Wema Bank,70****3474,Savings,NGN,2020-07-05,Active
ACC_0022363,20000022362,FBN,First Bank of Nigeria,03****7101,Savings,NGN,2023-08-01,Active
ACC_0022364,20000022363,STANBIC,Stanbic IBTC,08****8407,Current,NGN,2024-10-31,Active
ACC_0022365,20000022364,STANBIC,Stanbic IBTC,38****6521,Wallet,NGN,2016-05-31,Active
ACC_0022366,20000022365,GTB,Guaranty Trust Bank,44****3952,Savings,NGN,2025-12-24,Active
ACC_0022367,20000022366,WEMA,Wema Bank,13****1403,Current,NGN,2018-08-04,Active
ACC_0022368,20000022367,FBN,First Bank of Nigeria,71****3859,Savings,NGN,2024-04-09,Dormant
ACC_0022369,20000022368,GTB,Guaranty Trust Bank,40****8205,Current,NGN,2021-09-24,Active
ACC_0022370,20000022369,ACCESS,Access Bank,50****0980,Savings,NGN,2024-06-28,Active
ACC_0022371,20000022370,FBN,First Bank of Nigeria,37****9897,Savings,NGN,2024-12-20,Active
ACC_0022372,20000022371,WEMA,Wema Bank,09****2596,Savings,NGN,2017-04-19,Active
ACC_0022373,20000022372,ACCESS,Access Bank,02****8010,Savings,NGN,2017-10-04,Active
ACC_0022374,20000022373,GTB,Guaranty Trust Bank,57****5197,Savings,NGN,2019-01-20,Active
ACC_0022375,20000022374,ECOBANK,Ecobank,09****9834,Savings,NGN,2016-06-06,Dormant
ACC_0022376,20000022375,FIDELITY,Fidelity Bank,54****4425,Savings,NGN,2022-12-09,Active
ACC_0022377,20000022376,ACCESS,Access Bank,76****3772,Current,NGN,2024-06-27,Active
ACC_0022378,20000022377,ZENITH,Zenith Bank,56****2137,Current,NGN,2024-03-12,Dormant
ACC_0022379,20000022378,ACCESS,Access Bank,11****7328,Savings,NGN,2023-07-11,Active
ACC_0022380,20000022379,ECOBANK,Ecobank,92****7520,Savings,NGN,2019-01-02,Active
ACC_0022381,20000022380,STANBIC,Stanbic IBTC,60****7871,Savings,NGN,2021-09-18,Active
ACC_0022382,20000022381,UBA,United Bank for Africa,93****8522,Savings,NGN,2018-09-06,Active
ACC_0022383,20000022382,UBA,United Bank for Africa,27****9880,Savings,NGN,2022-11-09,Dormant
ACC_0022384,20000022383,GTB,Guaranty Trust Bank,55****2545,Wallet,NGN,2022-09-18,Dormant
ACC_0022385,20000022384,GTB,Guaranty Trust Bank,18****4162,Savings,NGN,2019-03-22,Dormant
ACC_0022386,20000022385,GTB,Guaranty Trust Bank,06****6635,Current,NGN,2024-02-01,Active
ACC_0022387,20000022386,UBA,United Bank for Africa,67****4829,Current,NGN,2020-05-27,Active
ACC_0022388,20000022387,POLARIS,Polaris Bank,79****8120,Savings,NGN,2016-05-27,Active
ACC_0022389,20000022388,ECOBANK,Ecobank,85****4810,Current,NGN,2019-10-04,Active
ACC_0022390,20000022389,ACCESS,Access Bank,53****7301,Savings,NGN,2017-06-18,Active
ACC_0022391,20000022390,FIDELITY,Fidelity Bank,21****2867,Savings,NGN,2016-10-17,Active
ACC_0022392,20000022391,POLARIS,Polaris Bank,36****4930,Current,NGN,2023-02-02,Active
ACC_0022393,20000022392,WEMA,Wema Bank,96****1348,Wallet,NGN,2017-12-07,Active
ACC_0022394,20000022393,UBA,United Bank for Africa,46****5358,Savings,NGN,2021-04-05,Active
ACC_0022395,20000022394,FIDELITY,Fidelity Bank,14****4268,Savings,NGN,2016-08-14,Active
ACC_0022396,20000022395,FBN,First Bank of Nigeria,72****1437,Current,NGN,2022-07-31,Active
ACC_0022397,20000022396,FBN,First Bank of Nigeria,73****4000,Savings,NGN,2021-07-07,Active
ACC_0022398,20000022397,ZENITH,Zenith Bank,52****9596,Current,NGN,2022-01-28,Active
ACC_0022399,20000022398,ZENITH,Zenith Bank,77****7082,Savings,NGN,2019-02-25,Active
ACC_0022400,20000022399,FBN,First Bank of Nigeria,67****8335,Savings,NGN,2024-09-18,Dormant
ACC_0022401,20000022400,FBN,First Bank of Nigeria,83****0303,Savings,NGN,2024-08-14,Active
ACC_0022402,20000022401,ECOBANK,Ecobank,44****8838,Savings,NGN,2017-10-01,Active
ACC_0022403,20000022402,WEMA,Wema Bank,87****8535,Current,NGN,2021-12-16,Active
ACC_0022404,20000022403,FIDELITY,Fidelity Bank,07****9517,Current,NGN,2020-02-22,Active
ACC_0022405,20000022404,ZENITH,Zenith Bank,85****4420,Savings,NGN,2023-08-05,Active
ACC_0022406,20000022405,UBA,United Bank for Africa,07****1600,Savings,NGN,2022-08-28,Active
ACC_0022407,20000022406,UBA,United Bank for Africa,45****7145,Savings,NGN,2019-12-16,Active
ACC_0022408,20000022407,WEMA,Wema Bank,09****5522,Current,NGN,2017-01-05,Active
ACC_0022409,20000022408,FBN,First Bank of Nigeria,15****9219,Savings,NGN,2025-03-11,Active
ACC_0022410,20000022409,ZENITH,Zenith Bank,51****2749,Current,NGN,2019-09-12,Active
ACC_0022411,20000022410,ECOBANK,Ecobank,85****1754,Savings,NGN,2021-10-29,Active
ACC_0022412,20000022411,POLARIS,Polaris Bank,64****6991,Savings,NGN,2021-06-16,Active
ACC_0022413,20000022412,STANBIC,Stanbic IBTC,08****1838,Savings,NGN,2025-02-04,Active
ACC_0022414,20000022413,ECOBANK,Ecobank,84****9098,Savings,NGN,2023-03-13,Active
ACC_0022415,20000022414,STANBIC,Stanbic IBTC,87****9243,Current,NGN,2023-10-28,Active
ACC_0022416,20000022415,UBA,United Bank for Africa,07****1249,Savings,NGN,2016-05-19,Active
ACC_0022417,20000022416,WEMA,Wema Bank,62****0659,Current,NGN,2020-01-13,Active
ACC_0022418,20000022417,UBA,United Bank for Africa,12****6519,Savings,NGN,2022-06-26,Active
ACC_0022419,20000022418,FBN,First Bank of Nigeria,61****9957,Savings,NGN,2017-06-12,Active
ACC_0022420,20000022419,WEMA,Wema Bank,40****5266,Wallet,NGN,2018-11-02,Active
ACC_0022421,20000022420,ECOBANK,Ecobank,05****2093,Current,NGN,2022-11-25,Active
ACC_0022422,20000022421,UBA,United Bank for Africa,31****2351,Savings,NGN,2018-08-08,Closed
ACC_0022423,20000022422,STANBIC,Stanbic IBTC,28****5310,Current,NGN,2020-02-26,Active
ACC_0022424,20000022423,FIDELITY,Fidelity Bank,86****7247,Savings,NGN,2023-07-22,Dormant
ACC_0022425,20000022424,WEMA,Wema Bank,79****3837,Savings,NGN,2016-12-01,Dormant
ACC_0022426,20000022425,WEMA,Wema Bank,59****3632,Savings,NGN,2017-04-01,Active
ACC_0022427,20000022426,ZENITH,Zenith Bank,87****7762,Savings,NGN,2025-09-05,Active
ACC_0022428,20000022427,FBN,First Bank of Nigeria,17****9997,Savings,NGN,2025-10-18,Active
ACC_0022429,20000022428,FBN,First Bank of Nigeria,82****3181,Savings,NGN,2018-04-21,Active
ACC_0022430,20000022429,FBN,First Bank of Nigeria,66****7616,Savings,NGN,2017-06-07,Active
ACC_0022431,20000022430,WEMA,Wema Bank,03****9113,Savings,NGN,2023-08-27,Active
ACC_0022432,20000022431,FBN,First Bank of Nigeria,54****6906,Savings,NGN,2025-07-03,Dormant
ACC_0022433,20000022432,POLARIS,Polaris Bank,32****9206,Current,NGN,2016-09-02,Dormant
ACC_0022434,20000022433,FIDELITY,Fidelity Bank,13****2631,Savings,NGN,2023-12-19,Active
ACC_0022435,20000022434,FIDELITY,Fidelity Bank,17****4814,Savings,NGN,2021-09-13,Active
ACC_0022436,20000022435,FBN,First Bank of Nigeria,93****4764,Savings,NGN,2016-04-30,Active
ACC_0022437,20000022436,POLARIS,Polaris Bank,50****8584,Savings,NGN,2024-01-01,Active
ACC_0022438,20000022437,WEMA,Wema Bank,37****2591,Savings,NGN,2018-08-20,Active
ACC_0022439,20000022438,ZENITH,Zenith Bank,24****1478,Current,NGN,2020-11-14,Active
ACC_0022440,20000022439,FBN,First Bank of Nigeria,61****3778,Savings,NGN,2018-08-11,Active
ACC_0022441,20000022440,ACCESS,Access Bank,99****4223,Savings,NGN,2018-11-10,Active
ACC_0022442,20000022441,ACCESS,Access Bank,76****8975,Wallet,NGN,2017-05-08,Active
ACC_0022443,20000022442,WEMA,Wema Bank,44****6961,Savings,NGN,2016-05-11,Active
ACC_0022444,20000022443,UBA,United Bank for Africa,25****8308,Current,NGN,2018-10-15,Active
ACC_0022445,20000022444,FIDELITY,Fidelity Bank,98****8110,Savings,NGN,2016-09-22,Active
ACC_0022446,20000022445,POLARIS,Polaris Bank,68****4242,Savings,NGN,2017-07-01,Active
ACC_0022447,20000022446,GTB,Guaranty Trust Bank,95****5001,Wallet,NGN,2024-03-04,Active
ACC_0022448,20000022447,STANBIC,Stanbic IBTC,04****8244,Savings,NGN,2018-05-25,Active
ACC_0022449,20000022448,ZENITH,Zenith Bank,42****7547,Current,NGN,2023-05-16,Active
ACC_0022450,20000022449,ACCESS,Access Bank,67****2231,Savings,NGN,2023-10-13,Active
ACC_0022451,20000022450,ACCESS,Access Bank,60****1948,Savings,NGN,2018-12-06,Active
ACC_0022452,20000022451,FIDELITY,Fidelity Bank,24****4664,Current,NGN,2017-11-16,Active
ACC_0022453,20000022452,ZENITH,Zenith Bank,40****1686,Savings,NGN,2023-01-28,Active
ACC_0022454,20000022453,ZENITH,Zenith Bank,00****4293,Savings,NGN,2017-06-19,Active
ACC_0022455,20000022454,POLARIS,Polaris Bank,28****7485,Savings,NGN,2021-08-03,Active
ACC_0022456,20000022455,WEMA,Wema Bank,16****1304,Savings,NGN,2020-02-14,Active
ACC_0022457,20000022456,FIDELITY,Fidelity Bank,77****8879,Savings,NGN,2023-05-23,Active
ACC_0022458,20000022457,POLARIS,Polaris Bank,30****6310,Savings,NGN,2020-04-30,Dormant
ACC_0022459,20000022458,WEMA,Wema Bank,42****5119,Current,NGN,2021-02-04,Active
ACC_0022460,20000022459,FIDELITY,Fidelity Bank,77****8989,Savings,NGN,2022-12-30,Active
ACC_0022461,20000022460,WEMA,Wema Bank,69****8532,Savings,NGN,2021-10-16,Active
ACC_0022462,20000022461,WEMA,Wema Bank,97****0194,Savings,NGN,2017-12-31,Dormant
ACC_0022463,20000022462,WEMA,Wema Bank,59****5868,Current,NGN,2023-10-13,Active
ACC_0022464,20000022463,FIDELITY,Fidelity Bank,59****8277,Savings,NGN,2022-09-12,Active
ACC_0022465,20000022464,POLARIS,Polaris Bank,29****7961,Savings,NGN,2019-07-28,Active
ACC_0022466,20000022465,FIDELITY,Fidelity Bank,84****5456,Savings,NGN,2025-01-14,Active
ACC_0022467,20000022466,UBA,United Bank for Africa,62****4175,Savings,NGN,2018-01-05,Active
ACC_0022468,20000022467,FBN,First Bank of Nigeria,61****7150,Current,NGN,2021-11-05,Active
ACC_0022469,20000022468,ECOBANK,Ecobank,63****1816,Wallet,NGN,2017-09-11,Active
ACC_0022470,20000022469,UBA,United Bank for Africa,86****3922,Current,NGN,2023-10-01,Active
ACC_0022471,20000022470,ECOBANK,Ecobank,27****9565,Wallet,NGN,2022-02-26,Active
ACC_0022472,20000022471,GTB,Guaranty Trust Bank,77****1358,Savings,NGN,2021-07-19,Active
ACC_0022473,20000022472,GTB,Guaranty Trust Bank,50****7649,Savings,NGN,2024-01-20,Active
ACC_0022474,20000022473,GTB,Guaranty Trust Bank,36****2193,Savings,NGN,2021-07-29,Active
ACC_0022475,20000022474,STANBIC,Stanbic IBTC,65****1052,Current,NGN,2020-08-14,Active
