bvn,assessment_year,state_of_residence,local_government_area,months_total,months_high,inflows_sum,outflows_sum,spending_ratio_avg,lga_baseline_outflows,state_baseline_outflows,peer_ratio_lga,peer_ratio_state,risk_score,status,flag_reason
20000005074,2025,Abia,Aba South,3,2,380750.0,492223.0,0.0,24029.0,24900.5,20.485,19.768,69.333,Flagged,Outflows are 20.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000005075,2025,Nasarawa,Lafia,3,0,186682.0,19938.0,0.0,20660.0,23998.5,0.965,0.831,11.25,Compliant,Behaviour is within typical ranges for peers.
20000005076,2025,Edo,Egor,3,1,604604.0,194594.0,0.0,24752.0,24851.0,7.862,7.83,63.275,Review,Outflows are 7.9× higher than LGA typical.
20000005077,2025,Akwa Ibom,Uyo,3,2,218125.0,262666.0,0.0,22650.0,24007.0,11.597,10.941,69.333,Flagged,Outflows are 11.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000005078,2025,FCT,Kuje,3,0,107285.0,41098.0,0.0,25108.0,21014.5,1.637,1.956,26.33,Compliant,Behaviour is within typical ranges for peers.
20000005079,2025,Oyo,Ogbomosho North,3,2,200036.0,519545.0,0.0,24180.0,25475.0,21.487,20.394,69.333,Flagged,Outflows are 21.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000005080,2025,Nasarawa,Lafia,3,0,57581.0,61245.0,0.0,20660.0,23998.5,2.964,2.552,35.681,Compliant,Outflows are 3.0× higher than LGA typical.
20000005081,2025,Borno,Maiduguri,3,2,185595.0,648184.0,0.0,25714.5,23853.0,25.207,27.174,69.333,Flagged,Outflows are 25.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000005082,2025,Ebonyi,Afikpo North,3,2,928265.0,474321.0,0.0,24218.5,24046.0,19.585,19.726,69.333,Flagged,Outflows are 19.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000005083,2025,Lagos,Yaba,3,2,462514.0,605435.0,0.0,14386.0,23760.0,42.085,25.481,69.333,Flagged,Outflows are 42.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000005084,2025,Oyo,Ibadan North,3,2,1224647.0,527949.0,0.0,23793.5,22216.5,22.189,23.764,69.333,Flagged,Outflows are 22.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000005085,2025,Imo,Owerri Municipal,3,0,109845.0,16834.0,0.0,20638.0,22030.5,0.816,0.764,11.25,Compliant,Behaviour is within typical ranges for peers.
20000005086,2025,Ondo,Owo,3,2,165657.0,862763.0,0.0,27177.0,25010.0,31.746,34.497,69.333,Flagged,Outflows are 31.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000005087,2025,Bayelsa,Yenagoa,3,0,510327.0,66996.0,0.0,21841.0,22358.5,3.067,2.996,36.449,Compliant,Outflows are 3.1× higher than LGA typical.
20000005088,2025,Sokoto,Sokoto North,3,2,549815.0,297490.0,0.0,23469.0,24341.0,12.676,12.222,69.333,Flagged,Outflows are 12.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000005089,2025,Ebonyi,Abakaliki,3,1,473740.0,220360.0,0.0,24032.0,24679.0,9.169,8.929,63.667,Review,Outflows are 9.2× higher than LGA typical.
20000005090,2025,Ondo,Ondo West,3,1,118096.0,147550.0,0.0,23473.5,20149.0,6.286,7.323,61.679,Review,Outflows are 6.3× higher than LGA typical.
20000005091,2025,Delta,Warri South,3,0,108685.0,52623.0,0.0,20937.0,23303.0,2.513,2.258,31.97,Compliant,Outflows are 2.5× higher than LGA typical.
20000005092,2025,Taraba,Wukari,3,0,32119.0,35028.0,0.0,18515.0,21693.5,1.892,1.615,25.584,Compliant,Behaviour is within typical ranges for peers.
20000005093,2025,Ondo,Owo,3,1,183984.0,130349.0,0.0,24789.0,21886.0,5.258,5.956,57.033,Review,Outflows are 5.3× higher than LGA typical.
20000005094,2025,Lagos,Yaba,3,0,44152.0,30045.0,0.0,28336.0,24921.0,1.06,1.206,15.454,Compliant,Behaviour is within typical ranges for peers.
20000005095,2025,Kebbi,Argungu,3,1,643000.0,137736.0,0.0,22938.0,24238.0,6.005,5.683,57.217,Review,Outflows are 6.0× higher than LGA typical.
20000005096,2025,FCT,Bwari,3,0,20451.0,28907.0,0.0,21361.0,22137.0,1.353,1.306,18.051,Compliant,Behaviour is within typical ranges for peers.
20000005097,2025,Ekiti,Ado-Ekiti,3,0,51474.0,48623.0,0.0,20082.5,22895.0,2.421,2.124,31.13,Compliant,Behaviour is within typical ranges for peers.
20000005098,2025,Lagos,Surulere,3,2,629538.0,495116.0,0.0,22604.0,22604.0,21.904,21.904,69.333,Flagged,Outflows are 21.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000005099,2025,Rivers,Obio-Akpor,3,2,454154.0,263422.0,0.0,26475.0,25899.5,9.95,10.171,69.333,Flagged,Outflows are 9.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000005100,2025,Imo,Owerri Municipal,3,0,122044.0,105576.0,0.0,22661.0,22574.0,4.659,4.677,45.931,Review,Outflows are 4.7× higher than LGA typical.
20000005101,2025,Osun,Ilesa East,3,2,679318.0,636430.0,0.0,24877.0,21937.0,25.583,29.012,69.333,Flagged,Outflows are 25.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000005102,2025,Osun,Osogbo,3,0,56006.0,80291.0,0.0,22262.5,22368.0,3.607,3.59,40.089,Review,Outflows are 3.6× higher than LGA typical.
20000005103,2025,Osun,Osogbo,3,0,35736.0,21603.0,0.0,21653.0,21937.0,0.998,0.985,11.25,Compliant,Behaviour is within typical ranges for peers.
20000005104,2025,Nasarawa,Lafia,3,1,86787.0,118303.0,0.0,21565.0,23998.5,5.486,4.93,55.185,Review,Outflows are 5.5× higher than LGA typical.
20000005105,2025,Kebbi,Birnin Kebbi,3,2,901319.0,236061.0,0.0,22806.5,23932.0,10.351,9.864,69.333,Flagged,Outflows are 10.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000005106,2025,Enugu,Nsukka,3,2,490658.0,374838.0,0.0,21952.5,21642.0,17.075,17.32,69.333,Flagged,Outflows are 17.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000005107,2025,Abia,Aba South,3,2,595043.0,606778.0,0.0,22776.0,22557.0,26.641,26.9,69.333,Flagged,Outflows are 26.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000005108,2025,Ebonyi,Afikpo North,3,2,835234.0,273320.0,0.0,24218.5,23980.0,11.286,11.398,69.333,Flagged,Outflows are 11.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000005109,2025,Nasarawa,Lafia,3,1,270378.0,166812.0,0.0,20173.0,21342.0,8.269,7.816,63.667,Review,Outflows are 8.3× higher than LGA typical.
20000005110,2025,Kebbi,Birnin Kebbi,3,0,47453.0,58047.0,0.0,21812.0,22115.0,2.661,2.625,33.255,Compliant,Outflows are 2.7× higher than LGA typical.
20000005111,2025,Benue,Gboko,3,0,83303.0,28169.0,0.0,24796.5,24830.0,1.136,1.134,14.117,Compliant,Behaviour is within typical ranges for peers.
20000005112,2025,Benue,Otukpo,3,0,143931.0,53466.0,0.0,24351.0,24830.0,2.196,2.153,28.931,Compliant,Behaviour is within typical ranges for peers.
20000005113,2025,Benue,Gboko,3,1,140969.0,120471.0,0.0,24698.0,23227.0,4.878,5.187,53.924,Review,Outflows are 4.9× higher than LGA typical.
20000005114,2025,Nasarawa,Lafia,3,0,77117.0,22171.0,0.0,23882.5,22567.0,0.928,0.982,11.25,Compliant,Behaviour is within typical ranges for peers.
20000005115,2025,Delta,Oshimili South,3,0,166390.0,78932.0,0.0,24137.0,23448.0,3.27,3.366,38.539,Compliant,Outflows are 3.3× higher than LGA typical.
20000005116,2025,Kaduna,Zaria,3,1,243495.0,138689.0,0.0,24621.0,23736.0,5.633,5.843,56.603,Review,Outflows are 5.6× higher than LGA typical.
20000005117,2025,Bayelsa,Yenagoa,3,1,678480.0,206656.0,0.0,21841.0,22358.5,9.462,9.243,63.667,Review,Outflows are 9.5× higher than LGA typical.
20000005118,2025,Anambra,Onitsha North,3,0,620302.0,71400.0,0.0,27379.5,27105.0,2.608,2.634,33.026,Compliant,Outflows are 2.6× higher than LGA typical.
20000005119,2025,Anambra,Onitsha North,3,0,67670.0,51200.0,0.0,19414.5,23525.0,2.637,2.176,33.051,Compliant,Outflows are 2.6× higher than LGA typical.
20000005120,2025,Zamfara,Kaura Namoda,3,0,30323.0,49211.0,0.0,24600.0,23602.0,2.0,2.085,27.769,Compliant,Behaviour is within typical ranges for peers.
20000005121,2025,Kano,Fagge,3,2,703265.0,861400.0,0.0,22994.0,24499.0,37.462,35.161,69.333,Flagged,Outflows are 37.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000005122,2025,Delta,Udu,3,1,56059.0,91118.0,0.0,26124.0,23303.0,3.488,3.91,47.573,Review,Outflows are 3.5× higher than LGA typical.
20000005123,2025,Borno,Maiduguri,3,1,446112.0,249702.0,0.0,25442.5,23853.0,9.814,10.468,63.667,Review,Outflows are 9.8× higher than LGA typical.
20000005124,2025,Borno,Maiduguri,3,1,39527.0,76781.0,0.0,22599.0,20650.0,3.398,3.718,46.441,Review,Outflows are 3.4× higher than LGA typical.
20000005125,2025,Gombe,Gombe,3,2,194843.0,233876.0,0.0,20987.0,19989.0,11.144,11.7,69.333,Flagged,Outflows are 11.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000005126,2025,Niger,Bida,3,0,148098.0,44485.0,0.0,23061.0,25589.0,1.929,1.738,26.021,Compliant,Behaviour is within typical ranges for peers.
20000005127,2025,Ondo,Akure South,3,2,435420.0,266641.0,0.0,21491.0,25828.5,12.407,10.324,69.333,Flagged,Outflows are 12.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000005128,2025,Imo,Orlu,3,1,82651.0,127074.0,0.0,22278.0,22030.5,5.704,5.768,56.313,Review,Outflows are 5.7× higher than LGA typical.
20000005129,2025,Jigawa,Dutse,3,0,50089.0,34024.0,0.0,24064.0,21752.0,1.414,1.564,21.308,Compliant,Behaviour is within typical ranges for peers.
20000005130,2025,Yobe,Potiskum,3,0,128939.0,69716.0,0.0,21231.5,23688.0,3.284,2.943,37.98,Compliant,Outflows are 3.3× higher than LGA typical.
20000005131,2025,Niger,Minna,3,0,77760.0,59593.0,0.0,27094.0,26335.5,2.199,2.263,29.609,Compliant,Behaviour is within typical ranges for peers.
20000005132,2025,Borno,Maiduguri,3,2,325914.0,185535.0,0.0,21821.0,22361.0,8.503,8.297,69.333,Flagged,Outflows are 8.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000005133,2025,Plateau,Barkin Ladi,3,2,842238.0,781033.0,0.0,20180.0,24638.5,38.703,31.7,69.333,Flagged,Outflows are 38.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000005134,2025,Katsina,Katsina,3,0,792093.0,61342.0,0.0,24586.5,27089.0,2.495,2.264,31.805,Compliant,Behaviour is within typical ranges for peers.
20000005135,2025,Benue,Gboko,3,2,661134.0,378904.0,0.0,24796.5,22247.0,15.281,17.032,69.333,Flagged,Outflows are 15.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000005136,2025,Cross River,Calabar Municipal,3,1,203293.0,171693.0,0.0,24536.0,23874.0,6.998,7.192,61.272,Review,Outflows are 7.0× higher than LGA typical.
20000005137,2025,Kebbi,Birnin Kebbi,3,2,469707.0,628318.0,0.0,22806.5,23932.0,27.55,26.254,69.333,Flagged,Outflows are 27.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000005138,2025,Niger,Bida,3,1,266413.0,99017.0,0.0,25258.0,25559.0,3.92,3.874,47.63,Review,Outflows are 3.9× higher than LGA typical.
20000005139,2025,Ebonyi,Abakaliki,3,0,42185.0,28755.0,0.0,21185.0,21393.0,1.357,1.344,18.119,Compliant,Behaviour is within typical ranges for peers.
20000005140,2025,Delta,Oshimili South,3,0,172283.0,69541.0,0.0,24137.0,24853.0,2.881,2.798,35.04,Compliant,Outflows are 2.9× higher than LGA typical.
20000005141,2025,Enugu,Nsukka,3,0,230369.0,61232.0,0.0,23746.5,23064.0,2.579,2.655,33.201,Compliant,Outflows are 2.6× higher than LGA typical.
20000005142,2025,Akwa Ibom,Uyo,3,0,57439.0,62916.0,0.0,26395.5,25965.5,2.384,2.423,31.147,Compliant,Behaviour is within typical ranges for peers.
20000005143,2025,Akwa Ibom,Eket,3,0,49896.0,67486.0,0.0,23031.0,26055.0,2.93,2.59,35.42,Compliant,Outflows are 2.9× higher than LGA typical.
20000005144,2025,Enugu,Enugu North,3,0,66427.0,21635.0,0.0,24674.5,23064.0,0.877,0.938,11.25,Compliant,Behaviour is within typical ranges for peers.
20000005145,2025,Enugu,Enugu North,3,2,788782.0,268684.0,0.0,22034.0,21642.0,12.194,12.415,69.333,Flagged,Outflows are 12.2× higher than LGA typical. Pattern repeats in 2/3 months.
20000005146,2025,Zamfara,Gusau,3,2,763444.0,382550.0,0.0,23994.5,24075.0,15.943,15.89,69.333,Flagged,Outflows are 15.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000005147,2025,Ogun,Abeokuta South,3,0,52293.0,31310.0,0.0,28485.0,25208.0,1.099,1.242,16.124,Compliant,Behaviour is within typical ranges for peers.
20000005148,2025,Benue,Otukpo,3,0,237336.0,54507.0,0.0,19087.5,21170.0,2.856,2.575,34.84,Compliant,Outflows are 2.9× higher than LGA typical.
20000005149,2025,Kano,Fagge,3,2,348228.0,284680.0,0.0,21065.0,23639.5,13.514,12.043,69.333,Flagged,Outflows are 13.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000005150,2025,Delta,Warri South,3,1,1400493.0,164582.0,0.0,27219.5,23695.0,6.046,6.946,60.49,Review,Outflows are 6.0× higher than LGA typical.
20000005151,2025,Bayelsa,Yenagoa,3,2,340534.0,321221.0,0.0,21841.0,22358.5,14.707,14.367,69.333,Flagged,Outflows are 14.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000005152,2025,Osun,Ife Central,3,2,691297.0,409377.0,0.0,23129.0,22368.0,17.7,18.302,69.333,Flagged,Outflows are 17.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000005153,2025,Plateau,Jos South,3,1,223931.0,84755.0,0.0,23052.5,24638.5,3.677,3.44,46.188,Review,Outflows are 3.7× higher than LGA typical.
20000005154,2025,FCT,Bwari,3,2,287075.0,501093.0,0.0,21361.0,24913.0,23.458,20.114,69.333,Flagged,Outflows are 23.5× higher than LGA typical. Pattern repeats in 2/3 months.
20000005155,2025,Ebonyi,Abakaliki,3,2,583047.0,450576.0,0.0,21185.0,21393.0,21.269,21.062,69.333,Flagged,Outflows are 21.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000005156,2025,Akwa Ibom,Eket,3,0,88894.0,71067.0,0.0,26151.0,25965.5,2.718,2.737,33.886,Compliant,Outflows are 2.7× higher than LGA typical.
20000005157,2025,Imo,Orlu,3,1,168861.0,156837.0,0.0,19886.5,22574.0,7.887,6.948,63.346,Review,Outflows are 7.9× higher than LGA typical.
20000005158,2025,Kano,Tarauni,3,2,213791.0,146810.0,0.0,29066.0,23639.5,5.051,6.21,63.64,Review,Outflows are 5.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000005159,2025,Enugu,Enugu South,3,2,497551.0,388871.0,0.0,22499.0,21642.0,17.284,17.968,69.333,Flagged,Outflows are 17.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000005160,2025,Cross River,Calabar Municipal,3,0,35273.0,73571.0,0.0,23493.0,22599.0,3.132,3.255,37.787,Compliant,Outflows are 3.1× higher than LGA typical.
20000005161,2025,Bauchi,Azare,3,1,413044.0,194556.0,0.0,22857.0,24305.5,8.512,8.005,63.667,Review,Outflows are 8.5× higher than LGA typical.
20000005162,2025,Taraba,Jalingo,3,1,903747.0,275471.0,0.0,22843.0,21693.5,12.059,12.698,63.667,Review,Outflows are 12.1× higher than LGA typical.
20000005163,2025,Borno,Maiduguri,3,2,403923.0,248356.0,0.0,20498.0,25311.0,12.116,9.812,69.333,Flagged,Outflows are 12.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000005164,2025,Borno,Biu,3,0,148131.0,31720.0,0.0,22754.5,22361.0,1.394,1.419,19.11,Compliant,Behaviour is within typical ranges for peers.
20000005165,2025,Bayelsa,Ogbia,3,1,202792.0,151729.0,0.0,19969.0,21819.5,7.598,6.954,62.508,Review,Outflows are 7.6× higher than LGA typical.
20000005166,2025,Bayelsa,Yenagoa,3,2,342700.0,280489.0,0.0,22613.0,22381.5,12.404,12.532,69.333,Flagged,Outflows are 12.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000005167,2025,Osun,Ife Central,3,0,28446.0,40736.0,0.0,18989.0,21937.0,2.145,1.857,28.409,Compliant,Behaviour is within typical ranges for peers.
20000005168,2025,Ogun,Sagamu,3,0,98239.0,41008.0,0.0,31828.0,25250.0,1.288,1.624,22.152,Compliant,Behaviour is within typical ranges for peers.
20000005169,2025,Kwara,Ilorin East,3,0,67987.0,42294.0,0.0,24431.0,23427.5,1.731,1.805,24.531,Compliant,Behaviour is within typical ranges for peers.
20000005170,2025,Yobe,Damaturu,3,0,29466.0,19765.0,0.0,24690.0,23466.5,0.801,0.842,11.25,Compliant,Behaviour is within typical ranges for peers.
20000005171,2025,Kano,Fagge,3,0,73324.0,39528.0,0.0,26444.5,24089.0,1.495,1.641,22.384,Compliant,Behaviour is within typical ranges for peers.
20000005172,2025,Benue,Makurdi,3,2,392938.0,230291.0,0.0,26132.5,25532.0,8.812,9.02,69.333,Flagged,Outflows are 8.8× higher than LGA typical. Pattern repeats in 2/3 months.
20000005173,2025,Rivers,Port Harcourt,3,1,162583.0,301453.0,0.0,28575.0,23753.0,10.55,12.691,63.667,Review,Outflows are 10.5× higher than LGA typical.
20000005174,2025,Kwara,Ilorin West,3,0,159529.0,82579.0,0.0,29235.0,24797.0,2.825,3.33,38.297,Compliant,Outflows are 2.8× higher than LGA typical.
20000005175,2025,Kebbi,Birnin Kebbi,3,0,107076.0,62414.0,0.0,26756.0,23932.0,2.333,2.608,32.801,Compliant,Outflows are 2.6× higher than State typical.
20000005176,2025,Kogi,Okene,3,0,38933.0,39692.0,0.0,25668.5,24883.5,1.546,1.595,21.748,Compliant,Behaviour is within typical ranges for peers.
20000005177,2025,Niger,Minna,3,0,178504.0,42334.0,0.0,26613.5,26335.5,1.591,1.607,21.922,Compliant,Behaviour is within typical ranges for peers.
20000005178,2025,Niger,Bida,3,0,37962.0,74521.0,0.0,19412.0,26335.5,3.839,2.83,41.493,Review,Outflows are 3.8× higher than LGA typical.
20000005179,2025,Edo,Egor,3,2,529321.0,357085.0,0.0,26005.0,25320.0,13.731,14.103,69.333,Flagged,Outflows are 13.7× higher than LGA typical. Pattern repeats in 2/3 months.
20000005180,2025,Jigawa,Hadejia,3,0,131044.0,44234.0,0.0,25540.5,24136.0,1.732,1.833,24.869,Compliant,Behaviour is within typical ranges for peers.
20000005181,2025,Lagos,Yaba,3,0,97499.0,34641.0,0.0,25700.0,24820.5,1.348,1.396,18.745,Compliant,Behaviour is within typical ranges for peers.
20000005182,2025,Rivers,Okrika,3,0,76389.0,35008.0,0.0,18952.0,23861.0,1.847,1.467,25.046,Compliant,Behaviour is within typical ranges for peers.
20000005183,2025,Niger,Minna,3,2,930833.0,375927.0,0.0,27094.0,24654.5,13.875,15.248,69.333,Flagged,Outflows are 13.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000005184,2025,Katsina,Katsina,3,2,219079.0,512416.0,0.0,20569.0,22776.0,24.912,22.498,69.333,Flagged,Outflows are 24.9× higher than LGA typical. Pattern repeats in 2/3 months.
20000005185,2025,Kwara,Offa,3,0,169920.0,53656.0,0.0,19058.0,19995.0,2.815,2.683,34.521,Compliant,Outflows are 2.8× higher than LGA typical.
20000005186,2025,Yobe,Damaturu,3,0,28634.0,29911.0,0.0,25737.0,23688.0,1.162,1.263,16.494,Compliant,Behaviour is within typical ranges for peers.
20000005187,2025,Lagos,Yaba,3,2,474220.0,256590.0,0.0,28336.0,24921.0,9.055,10.296,69.333,Flagged,Outflows are 9.1× higher than LGA typical. Pattern repeats in 2/3 months.
20000005188,2025,Akwa Ibom,Uyo,3,0,24845.0,48892.0,0.0,25020.0,25670.0,1.954,1.905,26.312,Compliant,Behaviour is within typical ranges for peers.
20000005189,2025,Lagos,Ikeja,3,2,689415.0,203676.0,0.0,17964.0,24820.5,11.338,8.206,69.333,Flagged,Outflows are 11.3× higher than LGA typical. Pattern repeats in 2/3 months.
20000005190,2025,Plateau,Jos South,3,2,208793.0,330818.0,0.0,23052.5,24638.5,14.351,13.427,69.333,Flagged,Outflows are 14.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000005191,2025,Bauchi,Azare,3,0,234721.0,68636.0,0.0,23167.0,23247.0,2.963,2.952,35.667,Compliant,Outflows are 3.0× higher than LGA typical.
20000005192,2025,Nasarawa,Keffi,3,0,68221.0,31498.0,0.0,23467.0,24224.0,1.342,1.3,17.867,Compliant,Behaviour is within typical ranges for peers.
20000005193,2025,Sokoto,Tambuwal,3,0,216445.0,51718.0,0.0,25579.5,21700.0,2.022,2.383,30.775,Compliant,Behaviour is within typical ranges for peers.
20000005194,2025,Imo,Orlu,3,2,501969.0,189998.0,0.0,19886.5,22030.5,9.554,8.624,69.333,Flagged,Outflows are 9.6× higher than LGA typical. Pattern repeats in 2/3 months.
20000005195,2025,Ondo,Ondo West,3,2,416970.0,571899.0,0.0,23473.5,20149.0,24.364,28.383,69.333,Flagged,Outflows are 24.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000005196,2025,Ondo,Akure South,3,2,624694.0,592077.0,0.0,26387.0,25768.5,22.438,22.977,69.333,Flagged,Outflows are 22.4× higher than LGA typical. Pattern repeats in 2/3 months.
20000005197,2025,Gombe,Kaltungo,3,2,545334.0,538597.0,0.0,25655.0,24199.0,20.994,22.257,69.333,Flagged,Outflows are 21.0× higher than LGA typical. Pattern repeats in 2/3 months.
20000005198,2025,Enugu,Enugu North,3,1,574151.0,407203.0,0.0,24674.5,23064.0,16.503,17.655,63.667,Review,Outflows are 16.5× higher than LGA typical.
20000005199,2025,Enugu,Enugu North,3,0,83858.0,26408.0,0.0,22034.0,21642.0,1.199,1.22,15.725,Compliant,Behaviour is within typical ranges for peers.
20000005200,2025,Zamfara,Kaura Namoda,3,1,43975.0,129522.0,0.0,24912.5,24075.0,5.199,5.38,54.747,Review,Outflows are 5.2× higher than LGA typical.
20000005201,2025,Gombe,Gombe,3,0,73347.0,42932.0,0.0,26759.5,24281.5,1.604,1.768,24.063,Compliant,Behaviour is within typical ranges for peers.
