bvn,employer_id,job_title,employment_type,start_date,end_date,is_current,work_state,work_lga
20000016872,EMP_000095,Teacher,Full-time,2024-08-18,,True,Katsina,Katsina
20000016874,EMP_000081,Teacher,Full-time,2018-05-27,2020-07-15,False,Jigawa,Dutse
20000016875,EMP_000196,Nurse,Full-time,2018-09-22,2020-08-12,False,Bayelsa,Ogbia
20000016875,EMP_000024,Sales Executive,Full-time,2019-04-25,2021-05-14,False,Bayelsa,Ogbia
20000016875,EMP_000174,Software Engineer,Full-time,2020-11-26,,True,Bayelsa,Ogbia
20000016878,EMP_000147,Field Officer,Part-time,2019-10-01,,True,Kaduna,Kaduna North
20000016879,EMP_000011,Operations Associate,Full-time,2022-05-09,2024-08-26,False,Imo,Orlu
20000016879,EMP_000027,Data Analyst,Full-time,2023-10-14,2024-08-09,False,Imo,Orlu
20000016879,EMP_000033,Software Engineer,Contract,2024-10-22,,True,Imo,Orlu
20000016880,EMP_000161,Operations Associate,Full-time,2021-12-05,,True,Imo,Owerri Municipal
20000016883,EMP_000087,Procurement Officer,Full-time,2021-05-28,2022-01-23,False,Benue,Makurdi
20000016884,EMP_000121,Software Engineer,Contract,2019-10-16,2021-01-08,False,Kogi,Okene
20000016884,EMP_000024,Operations Associate,Full-time,2020-06-06,,True,Kogi,Okene
20000016885,EMP_000065,Marketing Associate,Full-time,2017-07-08,2018-09-01,False,Akwa Ibom,Eket
20000016885,EMP_000105,Project Manager,Full-time,2018-11-15,2020-03-09,False,Akwa Ibom,Eket
20000016886,EMP_000017,Procurement Officer,Contract,2018-12-25,2020-05-18,False,Ondo,Akure South
20000016886,EMP_000021,Nurse,Contract,2019-05-21,2021-05-10,False,Ondo,Akure South
20000016887,EMP_000140,Nurse,Full-time,2019-05-25,2020-09-16,False,Osun,Osogbo
20000016889,EMP_000156,Data Analyst,Full-time,2022-03-09,2023-05-03,False,Ogun,Ijebu Ode
20000016890,EMP_000113,Software Engineer,Part-time,2018-04-12,2019-05-07,False,Enugu,Enugu South
20000016890,EMP_000200,Teacher,Full-time,2019-09-03,2021-12-21,False,Enugu,Enugu South
20000016891,EMP_000028,Logistics Coordinator,Full-time,2017-12-13,2020-05-31,False,Bayelsa,Yenagoa
20000016892,EMP_000071,Logistics Coordinator,Full-time,2017-04-22,2019-03-13,False,Bayelsa,Ogbia
20000016893,EMP_000072,Software Engineer,Full-time,2022-10-19,,True,Abia,Umuahia North
20000016894,EMP_000031,Nurse,Full-time,2021-04-11,2021-11-07,False,Kaduna,Zaria
20000016894,EMP_000179,Logistics Coordinator,Full-time,2022-06-13,2024-07-02,False,Kaduna,Zaria
20000016895,EMP_000188,Data Analyst,Contract,2016-04-15,2016-11-11,False,Cross River,Calabar Municipal
20000016896,EMP_000145,Software Engineer,Part-time,2023-06-10,2024-12-31,False,Sokoto,Tambuwal
20000016896,EMP_000094,Logistics Coordinator,Full-time,2024-05-09,2026-02-28,False,Sokoto,Tambuwal
20000016899,EMP_000037,Nurse,Contract,2022-06-19,,True,Ekiti,Ikere
20000016900,EMP_000158,Customer Support,Contract,2017-01-22,2018-11-13,False,Zamfara,Gusau
20000016901,EMP_000186,Teacher,Part-time,2021-11-20,2022-10-16,False,Jigawa,Dutse
20000016901,EMP_000034,Account Officer,Contract,2022-12-19,2024-09-09,False,Jigawa,Dutse
20000016902,EMP_000053,Nurse,Full-time,2023-04-16,,True,Ogun,Sagamu
20000016903,EMP_000035,Sales Executive,Full-time,2023-06-17,2025-06-06,False,Sokoto,Tambuwal
20000016903,EMP_000070,Logistics Coordinator,Full-time,2024-05-10,2024-12-06,False,Sokoto,Tambuwal
20000016905,EMP_000077,Operations Associate,Full-time,2023-05-06,2024-11-26,False,Ekiti,Ikere
20000016906,EMP_000088,Customer Support,Full-time,2018-08-09,,True,Jigawa,Dutse
20000016907,EMP_000011,Field Officer,Full-time,2021-05-04,2022-12-25,False,Kwara,Ilorin West
20000016907,EMP_000081,Account Officer,Full-time,2022-09-08,2023-04-06,False,Kwara,Ilorin West
20000016908,EMP_000147,Logistics Coordinator,Contract,2018-12-12,,True,Rivers,Obio-Akpor
20000016909,EMP_000153,Software Engineer,Full-time,2018-04-10,2019-10-02,False,Adamawa,Yola North
20000016910,EMP_000095,Teacher,Full-time,2021-06-14,2021-12-11,False,FCT,Kuje
20000016911,EMP_000172,Field Officer,Full-time,2022-02-02,,True,Abia,Umuahia North
20000016913,EMP_000180,Field Officer,Full-time,2019-01-02,2019-11-28,False,Ondo,Ondo West
20000016913,EMP_000036,Sales Executive,Contract,2020-12-06,2021-10-02,False,Ondo,Ondo West
20000016914,EMP_000084,Nurse,Full-time,2020-04-04,2021-04-29,False,Adamawa,Yola North
20000016915,EMP_000173,Software Engineer,Part-time,2021-12-11,,True,Osun,Ilesa East
20000016916,EMP_000075,Software Engineer,Full-time,2024-03-04,2026-05-23,False,Akwa Ibom,Eket
20000016916,EMP_000200,Procurement Officer,Full-time,2025-05-07,2027-07-26,False,Akwa Ibom,Eket
20000016916,EMP_000053,Data Analyst,Full-time,2025-08-13,2027-04-05,False,Akwa Ibom,Eket
20000016919,EMP_000182,Customer Support,Full-time,2020-12-25,2022-01-19,False,Niger,Suleja
20000016921,EMP_000159,Logistics Coordinator,Full-time,2020-03-07,2021-09-28,False,Enugu,Enugu South
20000016921,EMP_000024,Software Engineer,Full-time,2021-02-17,2021-09-15,False,Enugu,Enugu South
20000016923,EMP_000059,Operations Associate,Full-time,2016-04-07,2018-06-26,False,Bayelsa,Yenagoa
20000016924,EMP_000117,Project Manager,Full-time,2016-05-22,,True,Cross River,Calabar Municipal
20000016925,EMP_000117,Account Officer,Contract,2020-02-11,2022-04-01,False,Ogun,Ado-Odo/Ota
20000016926,EMP_000156,Software Engineer,Part-time,2024-08-07,2025-04-04,False,Akwa Ibom,Eket
20000016927,EMP_000183,Logistics Coordinator,Part-time,2019-01-14,2021-03-04,False,Ekiti,Ikere
20000016928,EMP_000048,Field Officer,Part-time,2017-02-05,2018-07-30,False,Oyo,Ibadan North
20000016928,EMP_000138,Software Engineer,Full-time,2018-01-03,,True,Oyo,Ibadan North
20000016929,EMP_000041,Customer Support,Contract,2018-08-01,2020-12-18,False,Ogun,Ijebu Ode
20000016929,EMP_000150,Teacher,Full-time,2019-05-27,2021-05-16,False,Ogun,Ijebu Ode
20000016930,EMP_000003,Marketing Associate,Full-time,2017-03-02,2019-07-20,False,Ebonyi,Afikpo North
20000016930,EMP_000104,Field Officer,Full-time,2018-06-21,2020-08-09,False,Ebonyi,Afikpo North
20000016931,EMP_000194,Data Analyst,Full-time,2017-10-13,2018-04-11,False,Ebonyi,Afikpo North
20000016931,EMP_000139,Nurse,Contract,2018-08-11,,True,Ebonyi,Afikpo North
20000016933,EMP_000124,Software Engineer,Part-time,2022-08-25,2025-02-10,False,Enugu,Enugu North
20000016934,EMP_000140,Teacher,Full-time,2024-01-21,2025-08-13,False,Zamfara,Kaura Namoda
20000016936,EMP_000115,Marketing Associate,Full-time,2020-09-19,,True,Ogun,Sagamu
20000016938,EMP_000011,Operations Associate,Part-time,2020-02-28,,True,Kano,Tarauni
20000016939,EMP_000095,Procurement Officer,Full-time,2017-05-21,,True,Yobe,Damaturu
20000016940,EMP_000117,Sales Executive,Full-time,2024-12-09,2026-12-29,False,Lagos,Surulere
20000016940,EMP_000025,Project Manager,Full-time,2025-07-09,2026-07-04,False,Lagos,Surulere
20000016940,EMP_000180,Software Engineer,Full-time,2025-07-26,,True,Lagos,Surulere
20000016943,EMP_000128,Project Manager,Full-time,2016-10-22,2017-11-16,False,Niger,Suleja
20000016944,EMP_000054,Teacher,Full-time,2016-11-10,2018-09-01,False,Lagos,Eti-Osa
20000016945,EMP_000199,Operations Associate,Contract,2024-11-23,2025-08-20,False,Anambra,Onitsha North
20000016949,EMP_000050,Marketing Associate,Full-time,2018-05-25,2019-08-18,False,Rivers,Obio-Akpor
20000016950,EMP_000104,Sales Executive,Full-time,2017-01-09,2017-09-06,False,Ondo,Akure South
20000016951,EMP_000070,Marketing Associate,Part-time,2021-12-11,2022-07-09,False,Ebonyi,Abakaliki
20000016955,EMP_000057,Teacher,Full-time,2017-02-24,2017-08-23,False,Kaduna,Kafanchan
20000016959,EMP_000055,Procurement Officer,Contract,2023-07-02,2024-10-24,False,Bauchi,Bauchi
20000016959,EMP_000171,Nurse,Contract,2024-11-03,2025-11-28,False,Bauchi,Bauchi
20000016960,EMP_000112,Project Manager,Contract,2023-08-28,,True,Borno,Maiduguri
20000016961,EMP_000138,Project Manager,Full-time,2020-05-12,2022-01-02,False,Lagos,Alimosho
20000016961,EMP_000144,Account Officer,Part-time,2021-07-23,2022-03-20,False,Lagos,Alimosho
20000016964,EMP_000086,Software Engineer,Contract,2021-11-09,2022-12-04,False,Kwara,Ilorin West
20000016965,EMP_000168,Software Engineer,Contract,2021-08-24,2024-02-10,False,Enugu,Enugu North
20000016966,EMP_000137,Procurement Officer,Full-time,2019-03-17,,True,Bayelsa,Yenagoa
20000016968,EMP_000042,Data Analyst,Part-time,2020-09-02,,True,Jigawa,Dutse
20000016969,EMP_000110,Sales Executive,Contract,2022-07-16,2023-10-09,False,Niger,Suleja
20000016971,EMP_000194,Procurement Officer,Full-time,2022-10-18,2023-09-13,False,Bauchi,Bauchi
20000016972,EMP_000123,Nurse,Full-time,2018-12-27,2019-12-22,False,Kano,Gwale
20000016973,EMP_000100,Project Manager,Contract,2023-03-28,2024-03-22,False,Rivers,Port Harcourt
20000016973,EMP_000042,Customer Support,Full-time,2024-04-05,2025-03-31,False,Rivers,Port Harcourt
20000016974,EMP_000080,Data Analyst,Full-time,2017-07-03,2018-03-30,False,Kaduna,Kaduna South
20000016975,EMP_000063,Software Engineer,Full-time,2017-08-09,2019-07-30,False,Benue,Makurdi
20000016975,EMP_000066,Marketing Associate,Contract,2018-04-21,2018-12-17,False,Benue,Makurdi
20000016975,EMP_000070,Field Officer,Full-time,2019-04-06,,True,Benue,Makurdi
20000016976,EMP_000173,Account Officer,Contract,2017-12-26,,True,Ekiti,Ado-Ekiti
20000016978,EMP_000058,Data Analyst,Full-time,2016-07-23,2018-05-14,False,Zamfara,Kaura Namoda
20000016979,EMP_000133,Project Manager,Contract,2016-01-01,,True,Ekiti,Ado-Ekiti
20000016980,EMP_000142,Nurse,Full-time,2019-06-15,2020-12-06,False,Osun,Ilesa East
20000016980,EMP_000072,Marketing Associate,Full-time,2020-10-19,2022-03-13,False,Osun,Ilesa East
20000016980,EMP_000063,Data Analyst,Full-time,2021-09-03,2023-02-25,False,Osun,Ilesa East
20000016981,EMP_000157,Customer Support,Full-time,2023-02-02,2024-06-26,False,Ogun,Ado-Odo/Ota
20000016984,EMP_000139,Marketing Associate,Full-time,2020-07-07,2022-10-25,False,Ebonyi,Afikpo North
20000016984,EMP_000163,Account Officer,Contract,2021-02-13,2023-06-03,False,Ebonyi,Afikpo North
20000016985,EMP_000125,Project Manager,Full-time,2023-05-08,2024-05-02,False,Bayelsa,Yenagoa
20000016985,EMP_000108,Teacher,Contract,2024-11-16,,True,Bayelsa,Yenagoa
20000016986,EMP_000173,Teacher,Full-time,2019-02-26,2020-11-17,False,Yobe,Damaturu
20000016988,EMP_000072,Sales Executive,Full-time,2018-01-14,2019-11-05,False,Enugu,Enugu North
20000016990,EMP_000160,Field Officer,Full-time,2018-07-16,2019-10-09,False,Ondo,Akure South
20000016991,EMP_000045,Customer Support,Full-time,2016-05-19,2016-11-15,False,Jigawa,Dutse
20000016992,EMP_000125,Nurse,Full-time,2016-10-21,2018-07-13,False,Ebonyi,Afikpo North
20000016993,EMP_000167,Teacher,Full-time,2017-06-07,,True,Benue,Gboko
20000016994,EMP_000066,Field Officer,Part-time,2019-06-11,2021-03-02,False,Yobe,Damaturu
20000016995,EMP_000070,Operations Associate,Full-time,2022-04-27,2024-03-17,False,Ekiti,Oye
20000016996,EMP_000004,Customer Support,Contract,2024-07-12,2025-08-06,False,Edo,Ikpoba-Okha
20000016996,EMP_000117,Logistics Coordinator,Full-time,2025-12-17,,True,Edo,Ikpoba-Okha
20000016997,EMP_000119,Marketing Associate,Contract,2024-07-05,2026-09-23,False,Benue,Otukpo
20000016998,EMP_000006,Field Officer,Full-time,2016-11-16,2018-11-06,False,FCT,Bwari
20000016999,EMP_000152,Nurse,Full-time,2021-10-27,2024-02-14,False,Benue,Gboko
20000017001,EMP_000111,Software Engineer,Full-time,2017-01-17,2019-03-08,False,Oyo,Ibadan South-West
20000017002,EMP_000103,Logistics Coordinator,Part-time,2022-09-28,2024-09-17,False,Kano,Nassarawa
20000017004,EMP_000199,Customer Support,Full-time,2020-05-06,,True,Edo,Ikpoba-Okha
20000017006,EMP_000131,Procurement Officer,Full-time,2016-05-07,2017-07-31,False,Niger,Suleja
20000017009,EMP_000173,Customer Support,Part-time,2017-07-26,2018-06-21,False,Bayelsa,Yenagoa
20000017010,EMP_000121,Nurse,Full-time,2024-03-19,,True,Edo,Ikpoba-Okha
20000017012,EMP_000118,Account Officer,Full-time,2017-09-22,2018-08-18,False,Bauchi,Bauchi
20000017015,EMP_000017,Marketing Associate,Full-time,2016-06-22,2018-04-13,False,Akwa Ibom,Uyo
20000017015,EMP_000038,Procurement Officer,Full-time,2017-04-07,2019-05-27,False,Akwa Ibom,Uyo
20000017016,EMP_000152,Data Analyst,Full-time,2017-03-28,,True,Katsina,Katsina
20000017017,EMP_000082,Software Engineer,Full-time,2024-08-19,2026-05-11,False,Taraba,Wukari
20000017017,EMP_000018,Operations Associate,Full-time,2025-06-26,2026-11-18,False,Taraba,Wukari
20000017019,EMP_000011,Nurse,Contract,2024-09-12,2026-07-04,False,Oyo,Ibadan South-West
20000017020,EMP_000161,Teacher,Contract,2019-06-24,2021-10-11,False,FCT,Kuje
20000017020,EMP_000135,Sales Executive,Full-time,2020-11-01,,True,FCT,Kuje
20000017022,EMP_000103,Field Officer,Full-time,2023-08-17,,True,Rivers,Okrika
20000017023,EMP_000108,Logistics Coordinator,Full-time,2022-09-26,2023-08-22,False,Sokoto,Sokoto North
20000017023,EMP_000032,Marketing Associate,Full-time,2023-06-17,2025-05-07,False,Sokoto,Sokoto North
20000017026,EMP_000066,Project Manager,Contract,2019-07-06,2021-03-27,False,Osun,Ife Central
20000017026,EMP_000162,Logistics Coordinator,Full-time,2020-11-03,2021-08-30,False,Osun,Ife Central
20000017028,EMP_000111,Customer Support,Full-time,2021-11-20,2022-12-15,False,Abia,Umuahia North
20000017030,EMP_000066,Sales Executive,Full-time,2020-10-12,2022-11-01,False,Rivers,Port Harcourt
20000017030,EMP_000031,Teacher,Full-time,2021-08-27,2023-06-18,False,Rivers,Port Harcourt
20000017030,EMP_000119,Logistics Coordinator,Part-time,2022-04-23,2022-10-20,False,Rivers,Port Harcourt
20000017031,EMP_000126,Marketing Associate,Part-time,2016-09-20,2019-01-08,False,Adamawa,Mubi North
20000017031,EMP_000144,Operations Associate,Full-time,2017-08-18,,True,Adamawa,Mubi North
20000017033,EMP_000096,Software Engineer,Full-time,2016-11-02,,True,Katsina,Daura
20000017035,EMP_000187,Field Officer,Full-time,2018-03-10,,True,Ogun,Abeokuta South
20000017036,EMP_000140,Field Officer,Full-time,2018-04-12,,True,Katsina,Daura
20000017037,EMP_000179,Marketing Associate,Full-time,2022-07-07,2023-01-03,False,Jigawa,Hadejia
20000017038,EMP_000109,Data Analyst,Full-time,2016-07-24,2017-02-19,False,Jigawa,Hadejia
20000017038,EMP_000122,Procurement Officer,Full-time,2017-02-02,2019-03-24,False,Jigawa,Hadejia
20000017039,EMP_000149,Field Officer,Part-time,2018-02-20,2020-02-10,False,Enugu,Enugu South
20000017039,EMP_000137,Procurement Officer,Full-time,2019-06-26,2019-12-23,False,Enugu,Enugu South
20000017039,EMP_000024,Software Engineer,Contract,2020-02-04,2022-02-23,False,Enugu,Enugu South
20000017040,EMP_000097,Field Officer,Part-time,2016-09-20,2017-08-16,False,Sokoto,Sokoto North
20000017041,EMP_000189,Logistics Coordinator,Full-time,2016-12-05,2018-04-29,False,FCT,Gwagwalada
20000017041,EMP_000037,Data Analyst,Full-time,2017-07-17,,True,FCT,Gwagwalada
20000017042,EMP_000063,Field Officer,Full-time,2022-07-16,2023-08-10,False,Adamawa,Yola North
20000017044,EMP_000077,Logistics Coordinator,Full-time,2020-08-22,,True,Lagos,Alimosho
20000017045,EMP_000024,Marketing Associate,Contract,2024-11-26,2026-09-17,False,Imo,Owerri Municipal
20000017045,EMP_000104,Customer Support,Full-time,2025-09-16,2026-06-13,False,Imo,Owerri Municipal
20000017045,EMP_000010,Logistics Coordinator,Full-time,2025-05-03,,True,Imo,Owerri Municipal
20000017046,EMP_000107,Software Engineer,Full-time,2021-11-04,2022-09-30,False,Anambra,Awka South
20000017046,EMP_000051,Procurement Officer,Full-time,2022-01-06,2023-08-29,False,Anambra,Awka South
20000017047,EMP_000075,Data Analyst,Full-time,2017-07-05,2019-06-25,False,Yobe,Damaturu
20000017047,EMP_000037,Marketing Associate,Contract,2018-04-21,2019-03-17,False,Yobe,Damaturu
20000017047,EMP_000023,Operations Associate,Part-time,2019-01-01,,True,Yobe,Damaturu
20000017048,EMP_000154,Field Officer,Full-time,2024-02-20,2025-11-11,False,Kwara,Offa
20000017051,EMP_000173,Customer Support,Full-time,2024-08-19,2025-12-12,False,Zamfara,Kaura Namoda
20000017053,EMP_000021,Nurse,Full-time,2021-11-06,2022-09-02,False,Adamawa,Mubi North
20000017055,EMP_000033,Teacher,Full-time,2020-07-01,2022-04-22,False,Taraba,Jalingo
20000017055,EMP_000100,Operations Associate,Contract,2021-07-24,2023-05-15,False,Taraba,Jalingo
20000017056,EMP_000099,Software Engineer,Contract,2019-10-06,2020-10-30,False,Nasarawa,Lafia
20000017057,EMP_000062,Data Analyst,Full-time,2016-02-02,,True,Ekiti,Oye
20000017058,EMP_000016,Teacher,Part-time,2017-08-05,2020-01-22,False,Ekiti,Ado-Ekiti
20000017059,EMP_000107,Marketing Associate,Full-time,2018-08-05,2019-12-28,False,Gombe,Kaltungo
20000017060,EMP_000160,Customer Support,Full-time,2024-02-08,2025-09-30,False,Anambra,Awka South
20000017060,EMP_000011,Sales Executive,Full-time,2025-11-12,,True,Anambra,Awka South
20000017061,EMP_000190,Procurement Officer,Full-time,2017-07-15,,True,Ekiti,Oye
20000017062,EMP_000080,Procurement Officer,Full-time,2022-07-27,2023-02-22,False,Abia,Umuahia North
20000017063,EMP_000053,Sales Executive,Part-time,2017-01-28,2019-05-18,False,Jigawa,Dutse
20000017064,EMP_000029,Field Officer,Contract,2019-03-26,2020-03-20,False,Abia,Umuahia North
20000017066,EMP_000195,Account Officer,Full-time,2019-05-21,2021-08-08,False,Kogi,Okene
20000017067,EMP_000120,Marketing Associate,Full-time,2016-09-23,2017-08-19,False,Oyo,Ibadan North
20000017067,EMP_000053,Account Officer,Full-time,2017-09-20,2018-04-18,False,Oyo,Ibadan North
20000017068,EMP_000158,Teacher,Part-time,2022-06-20,2024-07-09,False,Cross River,Ikom
20000017068,EMP_000095,Procurement Officer,Full-time,2023-11-25,2025-05-18,False,Cross River,Ikom
20000017068,EMP_000173,Nurse,Full-time,2024-11-18,2026-07-11,False,Cross River,Ikom
20000017069,EMP_000030,Logistics Coordinator,Full-time,2022-06-22,2024-07-11,False,Kogi,Lokoja
20000017069,EMP_000144,Software Engineer,Part-time,2023-05-27,2024-12-17,False,Kogi,Lokoja
20000017069,EMP_000107,Field Officer,Full-time,2024-09-07,2025-11-01,False,Kogi,Lokoja
20000017071,EMP_000186,Marketing Associate,Full-time,2020-05-09,,True,Enugu,Nsukka
20000017073,EMP_000130,Operations Associate,Full-time,2018-02-25,2019-08-19,False,Ebonyi,Afikpo North
20000017076,EMP_000191,Operations Associate,Full-time,2022-08-07,2024-03-29,False,Gombe,Kaltungo
20000017078,EMP_000106,Teacher,Part-time,2024-05-16,2025-02-10,False,Plateau,Jos South
20000017078,EMP_000197,Procurement Officer,Full-time,2025-05-11,2026-03-07,False,Plateau,Jos South
20000017079,EMP_000025,Account Officer,Full-time,2019-11-18,2022-03-07,False,Abia,Aba South
20000017080,EMP_000017,Procurement Officer,Full-time,2021-06-09,2023-10-27,False,Osun,Ilesa East
20000017080,EMP_000097,Data Analyst,Contract,2022-05-02,,True,Osun,Ilesa East
20000017081,EMP_000108,Project Manager,Full-time,2016-08-11,2017-09-05,False,Akwa Ibom,Eket
20000017081,EMP_000036,Field Officer,Full-time,2017-06-10,2018-02-05,False,Akwa Ibom,Eket
20000017085,EMP_000085,Logistics Coordinator,Part-time,2016-10-16,2017-06-13,False,Abia,Aba South
20000017086,EMP_000059,Operations Associate,Full-time,2017-12-26,2018-09-22,False,Plateau,Barkin Ladi
20000017088,EMP_000107,Project Manager,Full-time,2018-11-09,2020-08-30,False,Sokoto,Sokoto North
20000017088,EMP_000186,Operations Associate,Full-time,2019-09-28,,True,Sokoto,Sokoto North
20000017090,EMP_000084,Data Analyst,Full-time,2022-03-11,2024-03-30,False,Kogi,Lokoja
20000017091,EMP_000133,Field Officer,Contract,2021-04-07,2022-02-01,False,FCT,Gwagwalada
20000017091,EMP_000049,Operations Associate,Contract,2022-12-04,2023-08-31,False,FCT,Gwagwalada
20000017093,EMP_000039,Logistics Coordinator,Contract,2016-07-18,2017-02-13,False,Yobe,Damaturu
20000017094,EMP_000064,Operations Associate,Part-time,2019-03-01,2019-12-26,False,Taraba,Wukari
20000017095,EMP_000062,Nurse,Full-time,2020-08-13,2021-09-07,False,Kwara,Offa
20000017097,EMP_000140,Operations Associate,Full-time,2021-08-22,2023-08-12,False,Oyo,Ogbomosho North
20000017098,EMP_000142,Operations Associate,Contract,2017-05-06,2018-05-01,False,Benue,Gboko
20000017099,EMP_000086,Data Analyst,Full-time,2023-10-16,2024-05-13,False,Lagos,Alimosho
