transaction_id,from_account,to_name,to_account,amount,currency,transaction_type,narration,status,transaction_date,session_id
T828,01131354145,Sola Peter Lawal,45064491550,60643,NGN,purchase,PURCHASE,SUCCESS,2022-05-11T00:00:00,5791937208686254
T829,86485011293,Kobo POS,64430006350,77990,NGN,purchase,PURCHASE,SUCCESS,2025-11-11T00:00:00,0929469919770317
T830,58592722003,McVine POS,74267250079,1979358,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-08-19T00:00:00,4474789626099064
T831,60094208438,Sadiq Bello,08185607994,30250,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-06-13T00:00:00,2612302196431571
T832,15144284743,McVine Limited,84629523996,12624,NGN,tax,TAX,SUCCESS,2022-05-16T00:00:00,1349914853786504
T833,10557911709,Prime Limited,61118302114,68600,NGN,gift,GIFT,SUCCESS,2023-12-24T00:00:00,5805894895796830
T834,17786199677,Ibrahim Johnson,05530484333,42692,NGN,salary,SALARY,SUCCESS,2025-08-23T00:00:00,7736322723251049
T835,69830555382,McVine Limited,47325240367,21595,NGN,refund,REFUND,SUCCESS,2021-10-20T00:00:00,1483673290417784
T836,96548217163,McVine Limited,84629523996,92936,NGN,tax,TAX,SUCCESS,2022-09-23T00:00:00,8681383509581903
T837,06505513022,Oluwatobi James Adeyemi,08308799789,47610,NGN,purchase,PURCHASE,SUCCESS,2024-02-07T00:00:00,5992568823411075
T838,26847544398,Adean POS,87442137541,26842,NGN,purchase,PURCHASE,SUCCESS,2024-03-10T00:00:00,6945205355007643
T839,09445965738,Adebayo Okafor,63876233143,55897,NGN,gift,GIFT,SUCCESS,2021-04-03T00:00:00,6018275141037250
T840,11478009725,Oluwatobi Okoye,95795246357,10281219,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-06-12T00:00:00,1590650150309751
T841,58592722003,Adebayo Olu Bello,16218783200,6437212,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-12-03T00:00:00,5365529529833079
T842,53249274322,Oluwatobi Okafor,07912309138,35225,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-09-21T00:00:00,4503107783063683
T843,95982189608,Blessing Marie Ogun,07607796150,45847,NGN,gift,GIFT,SUCCESS,2020-08-03T00:00:00,4684093968866448
T844,28422431820,Kobo Limited,37098022980,78498,NGN,gift,GIFT,SUCCESS,2021-01-29T00:00:00,9324880180777980
T845,70475946336,Adebayo Olu Danladi,44157242697,37650,NGN,tax,TAX,SUCCESS,2025-07-29T00:00:00,0781620060446249
T846,75889396879,Blessing Peter Sadiq,81476425365,2974,NGN,gift,GIFT,SUCCESS,2022-09-23T00:00:00,0292570321852133
T847,55290129421,Zola Limited,12486873382,1071640,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-09-28T00:00:00,9003569621438982
T848,58696968829,McVine Limited,47325240367,2287365,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-07-21T00:00:00,9497299789816898
T849,58217844289,Zola Limited,12486873382,14144,NGN,tax,TAX,SUCCESS,2023-10-29T00:00:00,2408438935383376
T850,49784877697,Oluwatobi Peter Lawal,58131733341,57778,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-11-10T00:00:00,3635122718581395
T851,94662395725,Tunde Danladi,77816958820,14673,NGN,tax,TAX,SUCCESS,2023-07-02T00:00:00,3154750320360931
T852,32772453568,Prime Limited,70576783882,23476,NGN,salary,SALARY,SUCCESS,2025-06-10T00:00:00,5424874726817068
T853,71917943162,Sola Danladi,25957107588,9665147,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-10-29T00:00:00,6598616766353281
T854,56156670084,Chinedu Marie Ogun,16324663408,15677,NGN,tax,TAX,SUCCESS,2025-06-18T00:00:00,3345835221155235
T855,16264583250,Chinedu Ahmed,60420639839,18955,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-10-05T00:00:00,9250980486361322
T856,02196306050,Prime Limited,61118302114,4630,NGN,refund,REFUND,SUCCESS,2021-01-29T00:00:00,8304639934149270
T857,05530484333,Chinedu Balogun,60104682282,1654254,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-03-04T00:00:00,6454199150563514
T858,28422431820,Adean Limited,95351595162,63210,NGN,salary,SALARY,SUCCESS,2021-12-17T00:00:00,5408028508314118
T859,17893814357,Funke Okafor,98841302180,42859,NGN,salary,SALARY,SUCCESS,2024-04-26T00:00:00,2326303766584204
T860,81101062020,McVine POS,26049363106,61897,NGN,refund,REFUND,SUCCESS,2022-01-20T00:00:00,1724808168304331
T861,59303157504,Adean POS,87442137541,8871,NGN,gift,GIFT,SUCCESS,2023-11-09T00:00:00,8958780636410300
T862,83920614869,McVine POS,74267250079,35457,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-02-15T00:00:00,7062930060233067
T863,92572054664,Zola Limited,95763529825,24719,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-10-19T00:00:00,0456615286655938
T864,08002982740,Hadiza Danladi,27955944877,86012,NGN,purchase,PURCHASE,SUCCESS,2025-05-30T00:00:00,2412433157586921
T865,09515403011,Zola Limited,12486873382,61515,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-08-26T00:00:00,2701027653277137
T866,74731762453,McVine POS,64673941740,61515,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-03-27T00:00:00,5566895118261327
T867,34768249488,Yemi Olu Lawal,06071601170,27649,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2023-03-19T00:00:00,7489455579921374
T868,13269208371,Funke Okoye,47480766191,7098,NGN,purchase,PURCHASE,SUCCESS,2022-05-23T00:00:00,8187233184511322
T869,01223063108,Yemi Sadiq,78752122174,84301,NGN,gift,GIFT,SUCCESS,2021-06-29T00:00:00,4912391621648450
T870,14138540250,Chukwudi Peter Balogun,44485481582,81364,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-02-15T00:00:00,2421161326013770
T871,80945314531,McVine Limited,47325240367,76392,NGN,purchase,PURCHASE,SUCCESS,2025-02-06T00:00:00,2253319974760124
T872,44441157107,Yemi Johnson,42369771359,7774447,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-09-15T00:00:00,6070649956251568
T873,87078080478,Adean Limited,95351595162,37765,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-05-11T00:00:00,1265602318379892
T874,60496487757,Sola James Sadiq,12150333513,6490,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-06-18T00:00:00,5864448588203906
T875,45571876254,McVine Limited,65266992450,41937,NGN,purchase,PURCHASE,SUCCESS,2022-11-02T00:00:00,8264377034002061
T876,59757809697,McVine POS,02511749351,11063567,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-09-16T00:00:00,5669822105711389
T877,35715082084,Blessing Marie Okafor,36380688651,83863,NGN,salary,SALARY,SUCCESS,2025-09-28T00:00:00,1026877611972303
T878,16869620947,Oluwatobi Marie Ogun,37512757611,64809,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-01-22T00:00:00,7969728144322582
T879,88982046057,Zola POS,65043339563,18579,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2022-11-04T00:00:00,0947232577853648
T880,72355012299,Benson Abdul Bello,58944342545,73838,NGN,purchase,PURCHASE,SUCCESS,2021-02-22T00:00:00,1393121708007476
T881,43264737509,Sola Adeyemi,39584721591,91953,NGN,purchase,PURCHASE,SUCCESS,2023-07-27T00:00:00,6032106324450827
T882,45064491550,McVine POS,74267250079,27993,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-03-28T00:00:00,0163201833944291
T883,29715858035,Oluwatobi Marie Johnson,16193477149,79967,NGN,purchase,PURCHASE,SUCCESS,2024-08-25T00:00:00,5697614403258029
T884,13346213184,Benson Peter Adeyemi,92662432683,51935,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-11-04T00:00:00,1834238737315628
T885,81426622487,Yemi Adebayo,37999940202,11572103,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-08-07T00:00:00,7857575494592164
T886,96386873993,McVine POS,64673941740,58782,NGN,salary,SALARY,SUCCESS,2023-03-27T00:00:00,0167630395098031
T887,58460440138,Yemi Adebayo,45595544783,76858,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-04-16T00:00:00,2861962991971892
T888,37648115606,Adean POS,97924636869,65759,NGN,tax,TAX,SUCCESS,2024-09-08T00:00:00,5949434815418022
T889,03478301304,Benson Okoye,23261885742,2152,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-12-01T00:00:00,6481508205173997
T890,94495359230,Funke Olu Ogun,98997788770,92577,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-09-07T00:00:00,3851155707753096
T891,06829541730,Benson Adebayo,41581472848,61217,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-12-01T00:00:00,5957051882797897
T892,47556350612,Sola James Balogun,12529222733,29862,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-04-10T00:00:00,8698696878616901
T893,42576687413,Hadiza Ahmed,40527507041,50718,NGN,gift,GIFT,SUCCESS,2021-09-06T00:00:00,2563112764792841
T894,25795423005,McVine Limited,39888226182,71920,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-10-02T00:00:00,2052178783367341
T895,17741620733,Sola Adebayo,52463870501,71184,NGN,tax,TAX,SUCCESS,2020-09-21T00:00:00,3686861540850002
T896,97289321030,Chukwudi Johnson,65160154227,13032,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-04-20T00:00:00,7094480304953828
T897,69877849110,Adean POS,37905524412,76760,NGN,refund,REFUND,SUCCESS,2020-01-25T00:00:00,1596717032641855
T898,59757809697,Yemi Adebayo,59975375257,32493,NGN,tax,TAX,SUCCESS,2021-06-27T00:00:00,2149746024147613
T899,49023440774,Hadiza Okoye,77816958820,58575,NGN,purchase,PURCHASE,SUCCESS,2022-08-17T00:00:00,3591277458116671
T900,17495600896,Sadiq Okoye,78355689364,46359,NGN,purchase,PURCHASE,SUCCESS,2025-11-05T00:00:00,7963103019031738
T901,18169250824,Prime Limited,67632630482,68879,NGN,refund,REFUND,SUCCESS,2020-03-01T00:00:00,0201124838310515
T902,86387256827,McVine Limited,65266992450,69185,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2025-02-26T00:00:00,9581924873067749
T903,19766308515,Oluwatobi Ogun,36401366777,14368,NGN,refund,REFUND,SUCCESS,2022-06-01T00:00:00,1025380770735551
T904,76420179599,McVine POS,26049363106,77974,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2020-03-05T00:00:00,7954762301361007
T905,95982189608,Zola POS,44453508349,2544,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-05-04T00:00:00,7164783661605457
T906,26352897469,Ibrahim Peter Ahmed,00881728333,7030263,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-05-29T00:00:00,6228031944025864
T907,11595982848,Yemi Ogun,22814649412,78574,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-04-21T00:00:00,9478060084892405
T908,27003768077,Sola Danladi,66582237034,4697505,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-07-27T00:00:00,8308348883939263
T909,98281701811,McVine Limited,47325240367,45931,NGN,purchase,PURCHASE,SUCCESS,2025-02-20T00:00:00,7998190566671346
T910,75635250097,Chinedu Danladi,43735708639,25910,NGN,tax,TAX,SUCCESS,2024-01-20T00:00:00,7334379923875205
T911,54375530149,Zola Limited,02814854157,12922330,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-02-22T00:00:00,7829166431860725
T912,30967582608,Ibrahim Adeyemi,73653527095,38774,NGN,salary,SALARY,SUCCESS,2020-01-31T00:00:00,0484589660803308
T913,95906461367,McVine POS,02511749351,82044,NGN,salary,SALARY,SUCCESS,2023-08-23T00:00:00,6197521605517742
T914,30911770833,Adebayo Bello,19604747835,78906,NGN,tax,TAX,SUCCESS,2024-08-25T00:00:00,0734984735767976
T915,91568481254,Chinedu Ogun,70080839212,94709,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-03-07T00:00:00,9506013148005933
T916,15085737537,McVine POS,74267250079,40704,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2025-12-28T00:00:00,0777756949781815
T917,85868284756,McVine POS,02511749351,38487,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-11-26T00:00:00,2112665358169932
T918,04035304624,McVine Limited,42306272460,7839444,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2022-03-13T00:00:00,7891419255232358
T919,29203390014,Yemi Olu Lawal,33198564687,79839,NGN,salary,SALARY,SUCCESS,2023-08-11T00:00:00,2651471749508569
T920,28112689337,McVine Limited,39888226182,56967,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-10-06T00:00:00,4530073714309751
T921,11595982848,McVine Limited,47325240367,50971,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-04-05T00:00:00,0022388329341318
T922,81152855955,Sola Balogun,76526798908,43853,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2022-01-02T00:00:00,8550107677094081
T923,32835808427,Prime Limited,67632630482,20452,NGN,gift,GIFT,SUCCESS,2022-07-20T00:00:00,6843462383829224
T924,83920614869,Oluwatobi Okoye,02069202602,64423,NGN,subscription,SUBSCRIPTION,SUCCESS,2023-03-16T00:00:00,4337532061152516
T925,00233502356,Zola POS,44453508349,47334,NGN,tax,TAX,SUCCESS,2021-08-14T00:00:00,1592154326254439
T926,20922983542,Sola Danladi,44633987467,4388,NGN,purchase,PURCHASE,SUCCESS,2022-03-02T00:00:00,0589914540457647
T927,80283790485,Benson Sadiq,56830825905,89120,NGN,salary,SALARY,SUCCESS,2023-08-21T00:00:00,4941027354312120
T928,43962117700,Sadiq Danladi,57450333080,84395,NGN,refund,REFUND,SUCCESS,2025-08-17T00:00:00,6407764792887107
T929,76217264344,Funke Balogun,29108792174,6848,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2021-03-14T00:00:00,9836130199316734
T930,20711401645,Sola Balogun,56339033447,73171,NGN,tax,TAX,SUCCESS,2022-09-03T00:00:00,1917412001760792
T931,55418011961,Prime Limited,61118302114,49174,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-01-03T00:00:00,6262526197076457
T932,16218783200,Adebayo Lawal,39584721591,11256455,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-02-10T00:00:00,5357257857449101
T933,60783488805,McVine Limited,65266992450,5140773,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-11-25T00:00:00,5976390259818273
T934,83301719644,McVine POS,74267250079,37115,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-05-15T00:00:00,3921521951325056
T935,49231779404,Chinedu Marie Okafor,67128617400,46726,NGN,purchase,PURCHASE,SUCCESS,2021-01-29T00:00:00,9650323876120784
T936,20089228516,Zola POS,44453508349,8060,NGN,salary,SALARY,SUCCESS,2022-04-22T00:00:00,1944285214254927
T937,29726813949,Funke Balogun,73073887804,73402,NGN,gift,GIFT,SUCCESS,2023-12-20T00:00:00,8279403316823941
T938,41267201967,Blessing Peter Balogun,62284835410,91174,NGN,refund,REFUND,SUCCESS,2020-11-23T00:00:00,1935616605217304
T939,25259374774,McVine Limited,42306272460,41338,NGN,refund,REFUND,SUCCESS,2022-11-04T00:00:00,8838469021864541
T940,14479646706,Chukwudi Abdul Okafor,90373370025,40754,NGN,tax,TAX,SUCCESS,2023-07-23T00:00:00,6885242578808537
T941,41656216894,Adean POS,97924636869,93102,NGN,refund,REFUND,SUCCESS,2025-04-23T00:00:00,3840131027895802
T942,84681310184,Kobo Limited,37098022980,7486,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-03-31T00:00:00,6856761868267315
T943,20750966861,Adebayo Peter Okafor,25387650875,17824,NGN,purchase,PURCHASE,SUCCESS,2025-09-14T00:00:00,4690819311527375
T944,93358137523,Benson Adeyemi,27347127833,11290,NGN,tax,TAX,SUCCESS,2025-01-04T00:00:00,1882818886014574
T945,25259374774,Prime Limited,67632630482,11062713,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-08-20T00:00:00,3771914290683391
T946,81459004794,Prime Limited,10704537008,92545,NGN,salary,SALARY,SUCCESS,2023-12-02T00:00:00,1996962774253366
T947,89413857672,Zola Limited,12486873382,38444,NGN,purchase,PURCHASE,SUCCESS,2021-11-10T00:00:00,7309881792427045
T948,26889970242,Blessing Olu Okoye,87921224805,96835,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-07-02T00:00:00,2471782231244499
T949,97060925445,Hadiza Marie Lawal,90143401332,6684,NGN,salary,SALARY,SUCCESS,2020-03-18T00:00:00,8581817476623600
T950,43547493811,Zola Limited,95763529825,13297,NGN,gift,GIFT,SUCCESS,2023-08-03T00:00:00,9335653740619271
T951,20055268166,McVine POS,02511749351,5212242,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2023-01-29T00:00:00,2560660579219129
T952,30181948452,Adean Limited,36096287809,8020,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-09-26T00:00:00,4894286041027504
T953,71464500971,Benson Adebayo,19766308515,3113791,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-05-08T00:00:00,1644776606356363
T954,17741620733,Yemi Sadiq,02637704414,3635173,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-06-15T00:00:00,8793425253961959
T955,60396622199,Kobo Limited,37098022980,69634,NGN,purchase,PURCHASE,SUCCESS,2024-07-13T00:00:00,1465296799610878
T956,84574255903,Tunde Ogun,29531166871,71298,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-09-12T00:00:00,0185677369220805
T957,13652612376,Yemi Danladi,93561769995,4526488,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-12-15T00:00:00,8894998847248619
T958,75609911631,Ibrahim Okoye,21079535696,88789,NGN,tax,TAX,SUCCESS,2025-04-24T00:00:00,0940021942034916
T959,87337530740,Kobo Limited,64223246993,596729,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-03-14T00:00:00,7008208672509078
T960,70299550926,Sadiq Ogun,32772453568,12689694,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2020-11-15T00:00:00,5441267930779450
T961,66944514220,Blessing Peter Balogun,68046683841,45030,NGN,tax,TAX,SUCCESS,2024-12-20T00:00:00,3896524911678725
T962,69975047134,Zola Limited,35686409564,17897,NGN,tax,TAX,SUCCESS,2025-04-09T00:00:00,5855034617551744
T963,05466589120,Prime Limited,58080644565,48542,NGN,tax,TAX,SUCCESS,2025-02-10T00:00:00,9797354969446760
T964,13319526250,McVine POS,02511749351,70744,NGN,tax,TAX,SUCCESS,2021-06-29T00:00:00,1772952769745430
T965,03630757463,Adean POS,87442137541,2395,NGN,tax,TAX,SUCCESS,2024-01-12T00:00:00,1999120376575899
T966,80174206049,Hadiza Adebayo,51748452005,45734,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-08-09T00:00:00,3705280550667416
T967,98305978893,Adean Limited,25545459800,31471,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-06-09T00:00:00,2083805853177166
T968,65323827897,McVine POS,26049363106,28481,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-09-26T00:00:00,3770619677910616
T969,95122698071,Ibrahim Danladi,73721091360,15243,NGN,refund,REFUND,SUCCESS,2024-03-04T00:00:00,8340804407755708
T970,97054978790,Chukwudi Okoye,64483240477,33757,NGN,purchase,PURCHASE,SUCCESS,2021-03-04T00:00:00,9533131902098204
T971,45064491550,McVine POS,64673941740,13257,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-01-20T00:00:00,9893549363416324
T972,33565410715,Adean Limited,36096287809,9144,NGN,salary,SALARY,SUCCESS,2025-01-02T00:00:00,9238360542203448
T973,79922179394,McVine Limited,42306272460,10986840,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2021-02-09T00:00:00,8207192925633002
T974,02889983801,Sadiq Danladi,26352897469,7148,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-03-30T00:00:00,9562737290065849
T975,20922983542,McVine Limited,84629523996,69691,NGN,gift,GIFT,SUCCESS,2022-12-22T00:00:00,7775510069826968
T976,02826458937,Kobo POS,64430006350,78353,NGN,subscription,SUBSCRIPTION,SUCCESS,2022-06-20T00:00:00,1537198679717928
T977,75372566769,Ngozi Olu Lawal,13130419368,2390368,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-09-29T00:00:00,2961345436506046
T978,12187464737,Adebayo Okafor,41051137079,76055,NGN,subscription,SUBSCRIPTION,SUCCESS,2021-05-18T00:00:00,2229247541338029
T979,46447356442,Yemi Adeyemi,16324663408,36925,NGN,purchase,PURCHASE,SUCCESS,2025-01-02T00:00:00,6085561512580114
T980,44336742495,McVine Limited,65266992450,86391,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2024-12-03T00:00:00,8172111448737122
T981,70247970998,Prime Limited,61118302114,5199531,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-05-07T00:00:00,3022042204273372
T982,32715128549,Sola Danladi,87037557042,41178,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2023-01-05T00:00:00,6723553056438477
T983,21897561085,Zola Limited,02814854157,5616,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-10-18T00:00:00,4371410184162915
T984,44633987467,Benson Peter Danladi,33408044661,24530,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-10-26T00:00:00,8660757850176855
T985,68740066714,Oluwatobi Ahmed,86876564331,48716,NGN,refund,REFUND,SUCCESS,2021-12-25T00:00:00,6075713252747185
T986,80749828948,Zola POS,44453508349,4026,NGN,salary,SALARY,SUCCESS,2021-11-18T00:00:00,1591349555368691
T987,81010330686,Oluwatobi Marie Okafor,46963676786,41275,NGN,refund,REFUND,SUCCESS,2020-07-20T00:00:00,5846045470332059
T988,94495359230,Prime Limited,61118302114,90428,NGN,refund,REFUND,SUCCESS,2020-07-23T00:00:00,5137184309579221
T989,88336814856,Adean POS,37905524412,78376,NGN,subscription,SUBSCRIPTION,SUCCESS,2020-09-12T00:00:00,2297213660135552
T990,74315277766,Chinedu Peter Johnson,39105152110,72907,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2024-10-12T00:00:00,6039618868695880
T991,18011766182,McVine Limited,47325240367,8765,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-07-01T00:00:00,4087792142316420
T992,82992998419,Chukwudi Peter Ahmed,10214804078,12606549,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2024-11-12T00:00:00,4816224303891855
T993,04847013165,Adean Limited,82878307132,80303,NGN,pos_withdrawal,POS_WITHDRAWAL,SUCCESS,2021-04-14T00:00:00,6736342645207907
T994,86875935868,Sadiq Balogun,88321304385,17345,NGN,salary,SALARY,SUCCESS,2021-03-16T00:00:00,0451823795705656
T995,86153796303,McVine Limited,65266992450,10527,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-01-17T00:00:00,5384578826292922
T996,30828850369,Ngozi Marie Adeyemi,50849996226,6385,NGN,purchase,PURCHASE,SUCCESS,2020-01-24T00:00:00,4360529913573309
T997,49841844344,Ngozi Peter Johnson,46757322719,47480,NGN,loan_repayment,LOAN_REPAYMENT,SUCCESS,2020-01-12T00:00:00,3856401315430896
T998,14138540250,Blessing Olu Ahmed,75079083137,30198,NGN,subscription,SUBSCRIPTION,SUCCESS,2025-08-05T00:00:00,2267115873725299
T999,07001208944,Sadiq Olu Okafor,74260451781,9699038,NGN,business_purchase,BUSINESS_PURCHASE,SUCCESS,2025-10-06T00:00:00,7067789761046247
T1000,24835941076,Adean Limited,25545459800,18853,NGN,tax,TAX,SUCCESS,2022-10-19T00:00:00,9135167617403009
T1001,22656701006,McVine POS,64673941740,36505,NGN,refund,REFUND,SUCCESS,2024-05-12T00:00:00,4770261968303233
