bvn,full_name
70348568591,Samuel Bello
55022046643,Blessing Okorie
16507143542,Blessing Adebayo
16365346289,Chinedu Okorie
95163307354,Chinedu Okafor
23611498541,James Abdullahi
53769453307,Sadiq Balogun
80284431929,Oluwatobi Balogun
65222309111,Blessing Okorie
33880311604,Blessing Balogun
42589553860,Blessing Bello
67281676604,Sadiq Balogun
38215958409,Oluwatobi Balogun
64042383758,Ibrahim Abdullahi
94890635388,Samuel Adebayo
44207283523,Oluwatobi Balogun
98639336450,Ibrahim Okafor
56213605923,Aisha Mohammed
39311745472,James Balogun
12373909731,Chinedu Bello
90946579562,Sadiq Okorie
01024184881,James Okafor
21553788159,Chinedu Mohammed
93649871202,James Bello
65154889476,Ibrahim Abdullahi
96420008943,Samuel Okorie
95186286895,Sadiq Mohammed
50784710873,Aisha Bello
47634497666,James Bello
31214244002,Samuel Okorie
67216944068,Samuel Abdullahi
16276845740,Blessing Adebayo
99816035724,Blessing Adebayo
45170448444,Blessing Abdullahi
34491968288,Sadiq Balogun
12860801307,Blessing Mohammed
97814931014,Oluwatobi Balogun
86328159602,Sadiq Abdullahi
32371626915,Aisha Adebayo
58159376001,Ibrahim Balogun
15899730365,James Okorie
94461395982,Sadiq Abdullahi
00811176118,Chinedu Bello
22994610457,Samuel Bello
40253795029,Samuel Okafor
51426036260,Oluwatobi Bello
11881306130,James Balogun
30283231043,Sadiq Mohammed
43102503871,Sadiq Bello
33281160425,Ibrahim Balogun
67646481588,Samuel Adebayo
01287739696,Blessing Adebayo
57705491581,Blessing Okafor
28704180366,Samuel Bello
22706864704,Samuel Adebayo
91169742704,Ibrahim Abdullahi
02418159734,Chinedu Bello
17607832718,Samuel Adebayo
26827181879,Aisha Abdullahi
23597629950,Aisha Okafor
37593681668,Aisha Bello
87050748592,Oluwatobi Adebayo
59305027338,Samuel Mohammed
22307171528,Sadiq Balogun
83671356129,Oluwatobi Bello
83717556498,Aisha Abdullahi
88261274761,Samuel Mohammed
25210882428,Chinedu Balogun
14599688532,Ibrahim Balogun
01268660842,Sadiq Balogun
43443840034,Samuel Balogun
37007762452,James Abdullahi
92476712202,Sadiq Balogun
59408072895,Oluwatobi Balogun
53704203739,Samuel Bello
28749206883,Chinedu Balogun
87781400503,James Okafor
11625229425,Blessing Mohammed
13321099820,Ibrahim Mohammed
46203396715,Aisha Bello
16848435923,Ibrahim Balogun
08134643510,Oluwatobi Bello
82109689393,Samuel Adebayo
36941813256,Aisha Abdullahi
87523866803,Chinedu Bello
56990068896,Aisha Balogun
80541747150,James Okafor
56834132618,James Balogun
28320064416,Sadiq Abdullahi
12775256367,Sadiq Abdullahi
18018290987,Aisha Bello
29360259830,James Okafor
95446325299,Aisha Adebayo
01818276264,Ibrahim Bello
38559455800,Oluwatobi Okorie
92710759860,Ibrahim Okafor
06242045312,James Bello
02887968779,Chinedu Okafor
92628689738,Sadiq Okorie
84955256334,Chinedu Bello
99439591377,Oluwatobi Adebayo
51278828130,Oluwatobi Abdullahi
33565581164,Aisha Okorie
27403073912,Sadiq Mohammed
50944455287,Samuel Mohammed
51585804287,Chinedu Abdullahi
01098676614,Samuel Okorie
31074012972,Aisha Mohammed
60513272604,Aisha Okafor
67785083415,Samuel Balogun
61945659905,Oluwatobi Okorie
12989130326,Ibrahim Mohammed
85927261384,Aisha Mohammed
09268867139,Aisha Balogun
37312143654,Aisha Bello
77375760106,Sadiq Abdullahi
15552980711,Aisha Okafor
37399970553,James Bello
58359928380,Aisha Adebayo
08996779037,Ibrahim Okorie
46118118768,Blessing Okafor
09656863019,Aisha Okafor
75189762573,Samuel Bello
49279909891,Sadiq Adebayo
33340105127,Chinedu Balogun
57223401408,Oluwatobi Balogun
33114243167,Blessing Okafor
11314916203,Aisha Balogun
65258762833,Blessing Okorie
44287849044,James Mohammed
08148437232,Sadiq Abdullahi
89394843181,Sadiq Adebayo
49706428652,Aisha Mohammed
44281380401,Sadiq Bello
05379764859,Ibrahim Okorie
35038363358,Chinedu Abdullahi
90543330666,James Bello
38273977289,Sadiq Bello
79969121564,Oluwatobi Okorie
79107475634,Chinedu Balogun
67242754052,Ibrahim Abdullahi
23026114545,James Okafor
64179957452,Samuel Abdullahi
71521035337,Ibrahim Bello
50781896998,James Balogun
51295490455,Blessing Adebayo
13105180439,Aisha Mohammed
19812500275,Oluwatobi Balogun
07440487344,Samuel Abdullahi
85835769470,Blessing Balogun
10981541583,Chinedu Okorie
42337391818,Samuel Balogun
98738726208,Chinedu Bello
85684267764,Chinedu Okafor
99638960759,Chinedu Adebayo
19556469324,Aisha Abdullahi
67812717789,Blessing Balogun
93304847019,Chinedu Abdullahi
82719319056,James Bello
10695081497,Sadiq Okafor
78389384777,Aisha Abdullahi
13530100649,James Okorie
35709391229,James Bello
71566557316,Sadiq Okafor
32432496228,Blessing Balogun
93033639283,Oluwatobi Mohammed
11176281443,Ibrahim Mohammed
37059788584,Sadiq Balogun
39388918130,James Bello
19004504043,James Bello
92723424614,James Mohammed
91723269329,Ibrahim Abdullahi
81875257410,Samuel Bello
76994520899,Blessing Mohammed
66529816876,Aisha Adebayo
43153608958,Aisha Okafor
23514546805,Sadiq Adebayo
17701315252,Ibrahim Adebayo
22907024167,Samuel Bello
89545526830,Oluwatobi Okafor
14238558686,Blessing Abdullahi
61239192660,Ibrahim Bello
77881249903,Samuel Mohammed
16098134649,Oluwatobi Abdullahi
79576112646,Ibrahim Balogun
94286891363,Oluwatobi Okorie
53747605683,Samuel Mohammed
30449438114,Ibrahim Abdullahi
28619602491,Aisha Mohammed
71638325678,Blessing Okafor
00876265391,Samuel Bello
23966624264,Aisha Adebayo
00888223752,Oluwatobi Mohammed
00289254421,Aisha Balogun
17844819549,Sadiq Adebayo
01329035812,Ibrahim Abdullahi
38625163097,Oluwatobi Okafor
84717632138,Samuel Mohammed
98243854990,Ibrahim Balogun
26505398312,Oluwatobi Mohammed
02267191733,Chinedu Bello
15250139029,Oluwatobi Balogun
32582980953,Ibrahim Adebayo
03837041090,Sadiq Adebayo
49025812491,Oluwatobi Abdullahi
11655827160,James Balogun
84059117000,Blessing Bello
39583972671,Aisha Abdullahi
04914882480,Samuel Bello
91192107918,Chinedu Balogun
25763633004,Chinedu Abdullahi
26439844914,Samuel Okafor
26933663430,Sadiq Balogun
92126370805,Sadiq Okafor
88565875534,Sadiq Bello
55687616738,James Abdullahi
48563020119,Samuel Balogun
32848415965,Samuel Mohammed
89692983198,Ibrahim Adebayo
35208237905,Samuel Mohammed
57054238617,Aisha Okafor
39772130510,Ibrahim Mohammed
87337591884,Oluwatobi Bello
47650809304,James Okorie
67096395290,Sadiq Mohammed
75162113766,Oluwatobi Adebayo
48743216023,Samuel Abdullahi
82209943116,James Bello
04020620484,Ibrahim Okorie
66558492866,Ibrahim Okorie
38302254828,Ibrahim Mohammed
86028068607,Chinedu Okafor
19337407798,Oluwatobi Mohammed
32345161665,Samuel Okorie
45770291575,Ibrahim Okorie
37701062908,Ibrahim Okafor
02112281128,Aisha Mohammed
96792129979,Aisha Abdullahi
62801553242,Chinedu Balogun
61516661857,Sadiq Balogun
87014805356,Ibrahim Mohammed
11249585440,Oluwatobi Okafor
27530095195,Oluwatobi Balogun
71418060535,Oluwatobi Adebayo
24237162743,James Balogun
96550899911,Chinedu Adebayo
96114975474,Blessing Okafor
62311278176,Blessing Abdullahi
89589517884,Aisha Bello
31577026127,James Abdullahi
26187503712,Oluwatobi Adebayo
36054257490,Oluwatobi Mohammed
94814315340,Sadiq Abdullahi
69081835965,Blessing Okafor
93630744355,Blessing Adebayo
55322336554,Sadiq Adebayo
58027464002,Blessing Okorie
05032739417,Oluwatobi Bello
87853692601,Sadiq Balogun
66301369476,Ibrahim Balogun
80602253905,James Okorie
99166444320,Aisha Mohammed
78541612211,Sadiq Okafor
63635906766,Samuel Okafor
14491097310,James Mohammed
70771115872,Sadiq Bello
91866190698,Aisha Abdullahi
07151813192,James Okorie
56851895942,Aisha Mohammed
19837511942,Ibrahim Balogun
21046791650,Chinedu Balogun
22965756773,Aisha Okafor
81311031732,Sadiq Abdullahi
52730067563,Samuel Adebayo
00489609209,Oluwatobi Mohammed
92755947047,Aisha Balogun
82201274022,Sadiq Abdullahi
22006951601,Sadiq Abdullahi
25607274879,Sadiq Balogun
29815148170,Sadiq Bello
01455115040,Sadiq Mohammed
99609552681,Oluwatobi Balogun
15095311501,Chinedu Okafor
86341912291,James Okafor
63198822907,Chinedu Okafor
27215891407,Oluwatobi Adebayo
07229033243,Sadiq Okafor
21145994078,Samuel Balogun
91842228499,Samuel Balogun
71762483908,Sadiq Abdullahi
52636784146,Sadiq Mohammed
08624524132,Samuel Balogun
80312952700,Samuel Mohammed
69608617917,Aisha Bello
47401693084,Aisha Abdullahi
40548039589,Aisha Okafor
53338713549,James Abdullahi
27433090040,Oluwatobi Balogun
59781359331,Blessing Balogun
56349303716,Sadiq Bello
79647160719,James Balogun
82398594404,Sadiq Abdullahi
46438360268,Chinedu Adebayo
64422830430,Sadiq Abdullahi
57702901797,Chinedu Abdullahi
34363021641,Blessing Bello
78772207966,Oluwatobi Bello
16971461172,Ibrahim Abdullahi
80969977314,Oluwatobi Bello
81052704176,Samuel Mohammed
91511458555,Ibrahim Okafor
00821979998,Sadiq Okafor
80291021734,Samuel Okafor
53344627089,Blessing Adebayo
90370124000,Oluwatobi Mohammed
64907979699,Oluwatobi Mohammed
15047279594,Oluwatobi Mohammed
84115042333,Samuel Abdullahi
91721825111,Oluwatobi Adebayo
75812377253,Samuel Abdullahi
18223516506,Blessing Mohammed
97329486833,James Adebayo
16511354513,Ibrahim Bello
89207558349,Aisha Okorie
09724042891,Aisha Balogun
91672144286,Samuel Okorie
48335282880,Chinedu Mohammed
